ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sector,sector_avg_change,relative_to_sector,category
ZYDUSLIFE.NS,Zyduslife,831.5499877929688,882.5539692666657,862.567626953125,872.5607981098954,STRONG BUY,90.0,16.805183507758557,30.308296014083083,6.133603778777933,3.7300991660742735,4.931851472426103,"Combined models predict a significant 4.93% price increase (ARIMA: 6.13%, LSTM: 3.73% - both models agree on direction)",True,NIFTY_PHARMA,-1.3762589633049755,6.308110435731078,BUY
MGL.NS,Mgl,1251.5999755859375,1311.8074944022796,1310.1749267578125,1310.991210580046,STRONG BUY,90.0,29.995732014666757,53.53673925768237,4.810444230646134,4.680005777760829,4.745225004203482,"Combined models predict a significant 4.75% price increase (ARIMA: 4.81%, LSTM: 4.68% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-2.7393639616494494,7.4845889658529305,BUY
GLENMARK.NS,Glenmark,1342.4000244140625,1378.2242388118973,1426.7801513671875,1402.5021950895425,STRONG BUY,90.0,29.684528512069114,65.08265921799806,2.6686690812205196,6.2857661962540305,4.477217638737284,"Combined models predict a significant 4.48% price increase (ARIMA: 2.67%, LSTM: 6.29% - both models agree on direction)",True,NIFTY_PHARMA,-1.3762589633049755,5.853476602042259,BUY
IGL.NS,Igl,176.9499969482422,179.89863695432024,188.3085174560547,184.10357720518746,STRONG BUY,90.0,4.893323809053162,11.321588520266346,1.666369062973495,6.419056628260278,4.042712845616887,"Combined models predict a significant 4.04% price increase (ARIMA: 1.67%, LSTM: 6.42% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-2.7393639616494494,6.7820768072663355,BUY
LUPIN.NS,Lupin,1937.199951171875,2001.1317461411118,2028.23974609375,2014.6857461174309,STRONG BUY,90.0,42.96571942786753,115.73832856707192,3.3002166312549384,4.699555916610574,3.999886273932756,"Combined models predict a significant 4.00% price increase (ARIMA: 3.30%, LSTM: 4.70% - both models agree on direction)",True,NIFTY_PHARMA,-1.3762589633049755,5.376145237237732,BUY
WIPRO.NS,Wipro,236.89999389648438,244.6246771171397,245.86715698242188,245.2459170497808,STRONG BUY,90.0,5.578019064958336,11.528171948218334,3.2607359306352257,3.785210349079107,3.522973139857166,"Combined models predict a significant 3.52% price increase (ARIMA: 3.26%, LSTM: 3.79% - both models agree on direction)",True,NIFTY_IT,-0.5462370893059189,4.069210229163085,BUY
TIINDIA.NS,Tiindia,2495.800048828125,2566.154096250428,2575.667724609375,2570.9109104299014,STRONG BUY,90.0,76.20649954360162,150.42222719028308,2.818897589786376,3.200083108370439,3.0094903490783986,"Combined models predict a significant 3.01% price increase (ARIMA: 2.82%, LSTM: 3.20% - both models agree on direction)",True,NIFTY_AUTO,-2.4105468835075885,5.420037232585987,BUY
LTIM.NS,Ltim,4191.89990234375,4304.65734782893,4256.44970703125,4280.55352743009,BUY,85.0,121.67750620716082,312.7390554107381,2.6898887881873295,1.5398698964975117,2.1148793423424204,"Combined models predict a moderate 2.11% price increase (ARIMA: 2.69%, LSTM: 1.54% - both models agree on direction)",True,NIFTY_IT,-0.5462370893059189,2.661116431648339,BUY
CROMPTON.NS,Cromptom,332.20001220703125,335.5109257479729,337.9471130371094,336.72901939254115,BUY,85.0,6.555275374955654,17.78850851909367,0.9966626788918558,1.7300122272411174,1.3633374530664866,"Combined models predict a moderate 1.36% price increase (ARIMA: 1.00%, LSTM: 1.73% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.297262455532693,3.6605999085991794,BUY
MARUTI.NS,Maruti,11695.0,11898.660577983102,11797.3662109375,11848.0133944603,BUY,85.0,156.08496130137712,456.0566799692852,1.7414329028054936,0.8752989391834116,1.308365920994445,"Combined models predict a moderate 1.31% price increase (ARIMA: 1.74%, LSTM: 0.88% - both models agree on direction)",True,NIFTY_AUTO,-2.4105468835075885,3.7189128045020334,BUY
INDUSINDBK.NS,Indusindbk,794.7000122070312,734.5850116327728,697.3079223632812,715.9464669980271,STRONG SELL,95.0,30.87225540966677,77.78527753713558,-7.564489700623993,-12.255201755096728,-9.909845727860352,"Combined models predict a significant 9.91% price decrease (ARIMA: -7.56%, LSTM: -12.26% - both models agree on direction)",True,NIFTY_BANK,-5.590144222903092,-4.31970150495726,SELL
AXISBANK.NS,Axisbank,1190.800048828125,1108.9668716173126,1070.1649169921875,1089.5658943047501,STRONG SELL,95.0,15.99582399603712,33.538109615534,-6.872117387914542,-10.130595136828841,-8.501356262371683,"Combined models predict a significant 8.50% price decrease (ARIMA: -6.87%, LSTM: -10.13% - both models agree on direction)",True,NIFTY_BANK,-5.590144222903092,-2.911212039468591,SELL
INDIANB.NS,Indianb,575.2000122070312,541.1460057064298,529.5975952148438,535.3718004606368,STRONG SELL,95.0,11.913870131732438,24.028758387296545,-5.9203765260603625,-7.928097361683271,-6.924236943871817,"Combined models predict a significant 6.92% price decrease (ARIMA: -5.92%, LSTM: -7.93% - both models agree on direction)",True,NIFTY_PSU_BANK,-4.235095932431605,-2.6891410114402117,SELL
DIXON.NS,Dixon,15323.0,14879.14334827909,13649.115234375,14264.129291327044,STRONG SELL,95.0,484.61932321227647,902.6722093118149,-2.896669397121381,-10.924001602982445,-6.910335500051919,"Combined models predict a significant 6.91% price decrease (ARIMA: -2.90%, LSTM: -10.92% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.297262455532693,-4.613073044519226,SELL
HAVELLS.NS,Havells,1638.5,1570.190669950693,1487.5601806640625,1528.8754253073778,STRONG SELL,95.0,29.905549907854635,59.655992905387,-4.169016176338538,-9.21207319718874,-6.690544686763639,"Combined models predict a significant 6.69% price decrease (ARIMA: -4.17%, LSTM: -9.21% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.297262455532693,-4.3932822312309465,SELL
CUB.NS,Cub,177.92999267578125,169.7431777949585,162.4255828857422,166.08438034035035,STRONG SELL,95.0,2.9958450003403643,6.286275027000571,-4.601143830619106,-8.713769700587095,-6.657456765603101,"Combined models predict a significant 6.66% price decrease (ARIMA: -4.60%, LSTM: -8.71% - both models agree on direction)",True,NIFTY_PVT_BANK,-4.811431072871403,-1.8460256927316978,SELL
ZEEL.NS,Zeel,114.29000091552734,107.69291292088913,105.82115936279297,106.75703614184104,STRONG SELL,95.0,3.365570438225982,7.868834679078689,-5.77223549023696,-7.409958425841438,-6.591096958039206,"Combined models predict a significant 6.59% price decrease (ARIMA: -5.77%, LSTM: -7.41% - both models agree on direction)",True,NIFTY_MEDIA,-3.836633186931115,-2.7544637711080906,SELL
BAJAJFINSV.NS,Bajajfinsv,2035.300048828125,1971.2575832493687,1837.2547607421875,1904.256171995778,STRONG SELL,95.0,31.8390822962229,84.08682275173761,-3.1465859599242045,-9.730520480258772,-6.438553220091495,"Combined models predict a significant 6.44% price decrease (ARIMA: -3.15%, LSTM: -9.73% - both models agree on direction)",True,NIFTY_FIN_SERVICE,-3.3096123136744873,-3.1289409064170077,SELL
SAREGAMA.NS,Saregama,554.0,536.5209754632954,501.57904052734375,519.0500079953196,STRONG SELL,95.0,15.289624118717363,31.088242227810117,-3.1550585806326046,-9.46226705282604,-6.3086628167293215,"Combined models predict a significant 6.31% price decrease (ARIMA: -3.16%, LSTM: -9.46% - both models agree on direction)",True,NIFTY_MEDIA,-3.836633186931115,-2.4720296297982065,SELL
HUDCO.NS,Hudco,228.83999633789062,218.1073626116246,210.9464111328125,214.52688687221854,STRONG SELL,95.0,6.433972938620102,14.022858335600544,-4.690016560924468,-7.8192560266683415,-6.25463629379641,"Combined models predict a significant 6.25% price decrease (ARIMA: -4.69%, LSTM: -7.82% - both models agree on direction)",True,UNKNOWN,-3.6519614576268826,-2.6026748361695273,SELL
