ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sector,sector_avg_change,relative_to_sector,category
WIPRO.NS,Wipro,238.4499969482422,246.81453052255358,245.63330078125,246.2239156519018,STRONG BUY,90.0,5.552284477193464,11.648540379089303,3.5078774088334312,3.012499024928491,3.260188216880961,"Combined models predict a significant 3.26% price increase (ARIMA: 3.51%, LSTM: 3.01% - both models agree on direction)",True,NIFTY_IT,-3.0106964827377416,6.270884699618703,BUY
BATAINDIA.NS,Bataindia,1203.199951171875,1233.341728942606,1227.6822509765625,1230.5119899595843,BUY,85.0,24.95920820621509,53.31448593410963,2.505134557342198,2.0347656913418746,2.2699501243420364,"Combined models predict a moderate 2.27% price increase (ARIMA: 2.51%, LSTM: 2.03% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.747892002951861,5.017842127293898,BUY
VBL.NS,Vbl,546.7999877929688,550.8281639459731,564.352783203125,557.590473574549,BUY,85.0,12.692193504243333,35.06146982052723,0.736681829358322,3.2100943310192886,1.973388080188805,"Combined models predict a moderate 1.97% price increase (ARIMA: 0.74%, LSTM: 3.21% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,2.739035138499565,BUY
GODREJCP.NS,Godrejcp,1213.4000244140625,1239.7339902905906,1231.2969970703125,1235.5154936804515,BUY,85.0,21.789607127068003,49.328450931685644,2.170262514148575,1.4749441483563717,1.8226033312524734,"Combined models predict a moderate 1.82% price increase (ARIMA: 2.17%, LSTM: 1.47% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,2.588250389563233,BUY
MAXHEALTH.NS,Maxhealth,1073.0,1080.0339432618991,1080.3546142578125,1080.194278759856,HOLD,80.0,28.681772043632435,64.07048999189766,0.6555399125721473,0.6854253735146785,0.6704826430434234,"Combined models predict relatively stable price (change: 0.67%) (ARIMA: 0.66%, LSTM: 0.69% - both models agree on direction)",True,NIFTY_HEALTHCARE,-1.6103975380735822,2.2808801811170056,BUY
INDUSINDBK.NS,Indusindbk,828.2000122070312,787.1827174629467,718.1300048828125,752.6563611728795,STRONG SELL,95.0,30.998359316800673,72.4785611857627,-4.952583209311902,-13.29026873966089,-9.121425974486403,"Combined models predict a significant 9.12% price decrease (ARIMA: -4.95%, LSTM: -13.29% - both models agree on direction)",True,NIFTY_BANK,-6.602783735203366,-2.5186422392830368,SELL
HDFCAMC.NS,Hdfcamc,4459.7998046875,4132.431235240628,3976.619140625,4054.525187932814,STRONG SELL,95.0,84.72619274935676,170.1925232231536,-7.340431942769932,-10.834133486320395,-9.087282714545163,"Combined models predict a significant 9.09% price decrease (ARIMA: -7.34%, LSTM: -10.83% - both models agree on direction)",True,NIFTY_FIN_SERVICE,-4.678493044018244,-4.408789670526919,SELL
GAIL.NS,Gail,195.32000732421875,183.70046680656995,175.5131072998047,179.6067870531873,STRONG SELL,95.0,3.8766874396531743,8.453140098375467,-5.948976081268062,-10.140743027689874,-8.044859554478975,"Combined models predict a significant 8.04% price decrease (ARIMA: -5.95%, LSTM: -10.14% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-3.5578148967492087,SELL
OIL.NS,Oil,395.8500061035156,378.5276726468055,350.2967834472656,364.41222804703557,STRONG SELL,95.0,11.037771868122185,24.20758082716719,-4.375984132782932,-11.507697853701115,-7.941840993242024,"Combined models predict a significant 7.94% price decrease (ARIMA: -4.38%, LSTM: -11.51% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-3.454796335512257,SELL
DIXON.NS,Dixon,15816.0,15166.172203621933,13961.029296875,14563.600750248466,STRONG SELL,95.0,486.38657841085325,944.8820120433437,-4.108673472294306,-11.72844400053743,-7.918558736415868,"Combined models predict a significant 7.92% price decrease (ARIMA: -4.11%, LSTM: -11.73% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.747892002951861,-5.170666733464007,SELL
IDFCFIRSTB.NS,Idfcfirstb,66.63999938964844,63.14811711736995,60.0355110168457,61.591814067107826,STRONG SELL,95.0,1.3255929047190058,2.278607528148524,-5.239919424160291,-9.910696928710726,-7.5753081764355095,"Combined models predict a significant 7.58% price decrease (ARIMA: -5.24%, LSTM: -9.91% - both models agree on direction)",True,NIFTY_BANK,-6.602783735203366,-0.9725244412321432,SELL
