ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sentiment_signal,sentiment_score,sentiment_confidence,news_count,arima_error_pct,arima_error_threshold,original_recommendation,original_confidence,enhancement_status,contrarian_applied,contrarian_reason,sector,sector_avg_change,relative_to_sector,category
VEDL.NS,Vedl,440.75,452.7703979912889,457.02581787109375,454.89810793119136,STRONG BUY,90.0,9.216773376838773,22.443558285324084,2.727259895924882,3.6927550473269997,3.210007471625947,"Combined models predict a significant 3.21% price increase (ARIMA: 2.73%, LSTM: 3.69% - both models agree on direction)",True,NEUTRAL,0,0,0,2.727259895924882,30.0,STRONG BUY,95.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: STRONG BUY,NIFTY_METAL,1.2557076526246411,1.9542998190013057,BUY
TATASTEEL.NS,Tatasteel,159.0,162.28876870869993,164.8987579345703,163.59376332163512,BUY,85.0,2.959983826221194,6.856562908108052,2.06840799289304,3.7099106506731525,2.889159321783096,"Combined models predict a moderate 2.89% price increase (ARIMA: 2.07%, LSTM: 3.71% - both models agree on direction)",True,NEUTRAL,0,0,0,2.06840799289304,30.0,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_METAL,1.2557076526246411,1.6334516691584549,BUY
NATIONALUM.NS,Nationalum,186.22999572753906,188.40110632856195,190.77340698242188,189.5872566554919,BUY,85.0,4.5866866247455125,9.76605155723722,1.1658221826946176,2.4396774736170754,1.8027498281558387,"Combined models predict a moderate 1.80% price increase (ARIMA: 1.17%, LSTM: 2.44% - both models agree on direction)",True,NEUTRAL,0,0,0,1.1658221826946176,30.0,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_METAL,1.2557076526246411,0.5470421755311976,BUY
HINDALCO.NS,Hindalco,673.9500122070312,692.0677565114128,679.1072387695312,685.5874976404721,BUY,85.0,12.129140150351553,29.923299665824945,2.6882920062646893,0.765223899263874,1.72675795276429,"Combined models predict a moderate 1.73% price increase (ARIMA: 2.69%, LSTM: 0.77% - both models agree on direction)",True,NEUTRAL,0,0,0,2.6882920062646893,30.0,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_METAL,1.2557076526246411,0.4710503001396489,BUY
APLAPOLLO.NS,Aplapollo,1708.300048828125,1734.1018902068765,1717.4912109375,1725.7965505721882,BUY,85.0,29.257996990687943,61.85334178121633,1.5103811181443982,0.5380297281897308,1.0242054231670576,"Combined models predict a moderate 1.02% price increase (ARIMA: 1.51%, LSTM: 0.54% - both models agree on direction)",True,NEUTRAL,0,0,0,1.5103811181443982,30.0,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_METAL,1.2557076526246411,-0.23150222945758347,BUY
NMDC.NS,Nmdc,67.9000015258789,68.38174435434779,68.7697982788086,68.5757713165782,HOLD,80.0,1.4102392156424195,2.8319000245302863,0.7094886857775308,1.2809966618309714,0.9952426738042617,"Combined models predict relatively stable price (change: 1.00%) (ARIMA: 0.71%, LSTM: 1.28% - both models agree on direction)",True,NEUTRAL,0,0,0,0.7094886857775308,30.0,HOLD,80.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: HOLD,NIFTY_METAL,1.2557076526246411,-0.26046497882037944,BUY
