ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sentiment_signal,sentiment_score,sentiment_confidence,news_count,arima_error_pct,arima_error_threshold,original_recommendation,original_confidence,enhancement_status,contrarian_applied,contrarian_reason,sector,sector_avg_change,relative_to_sector
MOTHERSON.NS,Motherson,156.00999450683594,150.7663672183995,152.6431427001953,151.70475495929742,SELL,85.0,3.006215681102783,6.73882623633875,-3.361084208106091,-2.158100073834115,-2.759592140970094,"Combined models predict a moderate 2.76% price decrease (ARIMA: -3.36%, LSTM: -2.16% - both models agree on direction)",True,NEUTRAL,0.3196828169457118,0.3196828169457118,10,3.361084208106091,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_AUTO,-1.5897331783891695,-1.1698589625809244
TVSMOTOR.NS,Tvsmotor,2885.0,2748.8840944191875,2800.716552734375,2774.800323576781,STRONG SELL,90.0,45.18784082728434,90.62480363354523,-4.718055652714472,-2.921436646988735,-3.8197461498516114,"Combined models predict a significant 3.82% price decrease (ARIMA: -4.72%, LSTM: -2.92% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,4.718055652714472,30,STRONG SELL,95.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: STRONG SELL,NIFTY_AUTO,-1.5897331783891695,-2.230012971462442
HEROMOTOCO.NS,Heromotoco,4454.0,4212.225651363063,4311.1845703125,4261.705110837782,STRONG SELL,90.0,68.41054255231013,145.83443946723975,-5.428252102311119,-3.206453293387966,-4.3173526978495325,"Combined models predict a significant 4.32% price decrease (ARIMA: -5.43%, LSTM: -3.21% - both models agree on direction)",True,BULLISH,0.44133986993630714,0.44133986993630714,20,5.428252102311119,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_AUTO,-1.5897331783891695,-2.727619519460363
EXIDEIND.NS,Exideind,386.5,380.62579298560934,386.1908264160156,383.4083097008125,HOLD,80.0,6.161034145981108,11.335276679929882,-1.519846575521517,-0.07999316532584087,-0.799919870423679,"Combined models predict relatively stable price (change: -0.80%) (ARIMA: -1.52%, LSTM: -0.08% - both models agree on direction)",True,NEUTRAL,0.3154667814572652,0.3154667814572652,1,1.519846575521517,30,HOLD,80.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: HOLD,NIFTY_AUTO,-1.5897331783891695,0.7898133079654905
MARUTI.NS,Maruti,12536.0,12566.327153981276,12627.87890625,12597.103030115639,HOLD,80.0,145.54580161813684,329.815792019315,0.24192050080788005,0.7329204391352904,0.4874204699715925,"Combined models predict relatively stable price (change: 0.49%) (ARIMA: 0.24%, LSTM: 0.73% - both models agree on direction)",True,NEUTRAL,0.3765825476174826,0.3765825476174826,13,0.24192050080788005,30,HOLD,80.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: HOLD,NIFTY_AUTO,-1.5897331783891695,2.077153648360762
BOSCHLTD.NS,Boschltd,38320.0,36671.991115767145,35216.93359375,35944.46235475857,STRONG SELL,95.0,484.01847037862547,1260.9558135307548,-4.300649489125405,-8.097772458898747,-6.199210974012076,"Combined models predict a significant 6.20% price decrease (ARIMA: -4.30%, LSTM: -8.10% - both models agree on direction)",True,NEUTRAL,0.3701595960299174,0.3701595960299174,2,4.300649489125405,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_AUTO,-1.5897331783891695,-4.609477795622906
MRF.NS,Mrf,150785.0,148187.8616879927,145706.265625,146947.06365649635,SELL,85.0,1914.1652872500367,4239.172645244906,-1.722411587364327,-3.3681960241403326,-2.5453038057523294,"Combined models predict a moderate 2.55% price decrease (ARIMA: -1.72%, LSTM: -3.37% - both models agree on direction)",True,NEUTRAL,0.34027930727402367,0.34027930727402367,8,1.722411587364327,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_AUTO,-1.5897331783891695,-0.9555706273631599
ASHOKLEY.NS,Ashokley,250.89999389648438,246.7712610887726,248.2188720703125,247.49506657954254,SELL,85.0,3.8746491093524087,8.371487460375688,-1.6455691144477238,-1.0686017901132532,-1.357085452280494,"Combined models predict a moderate 1.36% price decrease (ARIMA: -1.65%, LSTM: -1.07% - both models agree on direction)",True,NEUTRAL,0.3095956489806469,0.3095956489806469,6,1.6455691144477238,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_AUTO,-1.5897331783891695,0.23264772610867546
EICHERMOT.NS,Eichermot,5591.0,5607.148665476367,5724.81689453125,5665.982780003808,BUY,85.0,74.4856518877624,166.11308694271094,0.2888332226143205,2.3934339926891433,1.341133607651732,"Combined models predict a moderate 1.34% price increase (ARIMA: 0.29%, LSTM: 2.39% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,0.2888332226143205,30,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_AUTO,-1.5897331783891695,2.9308667860409017
BALKRISIND.NS,Balkrisind,2672.0,2659.5910962200733,2627.909423828125,2643.750260024099,SELL,85.0,43.082205758061086,94.12085725066137,-0.46440508158408433,-1.6500964136180765,-1.0572507476010804,"Combined models predict a moderate 1.06% price decrease (ARIMA: -0.46%, LSTM: -1.65% - both models agree on direction)",True,NEUTRAL,0.3914379660844803,0.3914379660844803,4,0.46440508158408433,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: SELL,NIFTY_AUTO,-1.5897331783891695,0.5324824307880891
M&M.NS,M&m,3128.60009765625,3075.08897042336,3107.7216796875,3091.40532505543,SELL,85.0,52.88402903558632,118.8776480073749,-1.7103856537298308,-0.6673405777999813,-1.1888631157649134,"Combined models predict a moderate 1.19% price decrease (ARIMA: -1.71%, LSTM: -0.67% - both models agree on direction)",True,NEUTRAL,0.3625646279648097,0.3625646279648097,22,1.7103856537298308,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: SELL,NIFTY_AUTO,-1.5897331783891695,0.40087006262425606
ABBOTINDIA.NS,Abbotindia,34275.0,34447.16235520294,34427.98828125,34437.575318226474,HOLD,80.0,470.8072933616391,1023.4841560812795,0.5022971705410397,0.44635530634573306,0.47432623844339705,"Combined models predict relatively stable price (change: 0.47%) (ARIMA: 0.50%, LSTM: 0.45% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,0.5022971705410397,30,HOLD,80.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: HOLD,NIFTY_PHARMA,-1.9344873632344235,2.4088136016778208
ALKEM.NS,Alkem,4933.2001953125,4805.215050002008,4785.5205078125,4795.3677789072535,SELL,85.0,71.48771827506326,141.7677417633861,-2.5943635012441386,-2.9935879683197215,-2.793975734781939,"Combined models predict a moderate 2.79% price decrease (ARIMA: -2.59%, LSTM: -2.99% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,2.5943635012441386,30,SELL,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: SELL,NIFTY_PHARMA,-1.9344873632344235,-0.8594883715475155
GLENMARK.NS,Glenmark,2226.10009765625,2213.624172870608,1882.795654296875,2048.2099135837416,STRONG SELL,95.0,39.864633072167955,93.84978000886075,-0.5604386253240417,-15.421788252955166,-7.991113439139603,"Combined models predict a significant 7.99% price decrease (ARIMA: -0.56%, LSTM: -15.42% - both models agree on direction)",True,NEUTRAL,0.37339996414063387,0.37339996414063387,31,0.5604386253240417,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_PHARMA,-1.9344873632344235,-6.0566260759051795
LUPIN.NS,Lupin,1950.699951171875,1898.556765879556,1905.3150634765625,1901.9359146780594,SELL,85.0,37.15323221457777,66.95620277031746,-2.6730500126887375,-2.326595008527463,-2.4998225106080945,"Combined models predict a moderate 2.50% price decrease (ARIMA: -2.67%, LSTM: -2.33% - both models agree on direction)",True,NEUTRAL,0.29921886905502276,0.29921886905502276,11,2.6730500126887375,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_PHARMA,-1.9344873632344235,-0.565335147373671
SUNPHARMA.NS,Sunpharma,1727.5,1671.220311754193,1678.0609130859375,1674.6406124200653,STRONG SELL,90.0,23.67426591317214,50.29775678991158,-3.257869073563354,-2.8618863626085385,-3.059877718085946,"Combined models predict a significant 3.06% price decrease (ARIMA: -3.26%, LSTM: -2.86% - both models agree on direction)",True,NEUTRAL,0.31846409874979653,0.31846409874979653,25,3.257869073563354,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_PHARMA,-1.9344873632344235,-1.1253903548515225
ZYDUSLIFE.NS,Zyduslife,967.6500244140625,980.3473558553108,1006.746826171875,993.5470910135929,BUY,85.0,13.345428026366294,32.332725291561836,1.312182206468379,4.040386583102361,2.67628439478537,"Combined models predict a moderate 2.68% price increase (ARIMA: 1.31%, LSTM: 4.04% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,1.312182206468379,30,BUY,85.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: BUY,NIFTY_PHARMA,-1.9344873632344235,4.610771758019793
TORNTPHARM.NS,Torntpharm,3439.60009765625,3312.146952275697,3323.020263671875,3317.583607973786,STRONG SELL,90.0,45.6814720917214,80.1932242924768,-3.705464058667745,-3.389342675731773,-3.5474033671997587,"Combined models predict a significant 3.55% price decrease (ARIMA: -3.71%, LSTM: -3.39% - both models agree on direction)",True,NEUTRAL,0.30060042937596637,0.30060042937596637,1,3.705464058667745,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_PHARMA,-1.9344873632344235,-1.6129160039653352
GRANULES.NS,Granules,491.75,468.8746821831394,481.6658630371094,475.2702726101244,STRONG SELL,90.0,10.800196129917914,22.48847711864596,-4.651818569773384,-2.0506633376493393,-3.3512409537113617,"Combined models predict a significant 3.35% price decrease (ARIMA: -4.65%, LSTM: -2.05% - both models agree on direction)",True,NEUTRAL,0.2822232882181803,0.2822232882181803,3,4.651818569773384,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_PHARMA,-1.9344873632344235,-1.4167535904769382
BIOCON.NS,Biocon,390.45001220703125,375.71323759471244,361.31036376953125,368.5118006821218,STRONG SELL,95.0,6.93954105046234,14.847530362678079,-3.7743050714786044,-7.463093232546518,-5.618699152012568,"Combined models predict a significant 5.62% price decrease (ARIMA: -3.77%, LSTM: -7.46% - both models agree on direction)",True,NEUTRAL,0.37426772212584813,0.37426772212584813,8,3.7743050714786044,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_PHARMA,-1.9344873632344235,-3.6842117887781445
LALPATHLAB.NS,Lalpathlab,2974.300048828125,2923.405984750125,2906.253662109375,2914.82982342975,SELL,85.0,49.04599315571641,101.49806004469077,-1.7111274330931217,-2.2878117742545943,-1.999469603673858,"Combined models predict a moderate 2.00% price decrease (ARIMA: -1.71%, LSTM: -2.29% - both models agree on direction)",True,NEUTRAL,0.39252698292732235,0.39252698292732235,2,1.7111274330931217,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: SELL,NIFTY_HEALTHCARE,-1.5577237813032578,-0.4417458223706001
MAXHEALTH.NS,Maxhealth,1261.0999755859375,1219.7272922462585,1233.339111328125,1226.5332017871917,SELL,85.0,26.095862253489788,53.11398256202094,-3.2806822726688494,-2.2013214491510977,-2.7410018609099738,"Combined models predict a moderate 2.74% price decrease (ARIMA: -3.28%, LSTM: -2.20% - both models agree on direction)",True,BULLISH,0.47055502702395124,0.47055502702395124,2,3.2806822726688494,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.5% <= 50%) = Using technical analysis: SELL,NIFTY_HEALTHCARE,-1.5577237813032578,-1.183278079606716
METROPOLIS.NS,Metropolis,1871.0999755859375,1874.8080960172408,1918.2769775390625,1896.5425367781518,BUY,85.0,36.493253995164764,68.25569878962615,0.19817863714856346,2.5213512141889405,1.3597649256687578,"Combined models predict a moderate 1.36% price increase (ARIMA: 0.20%, LSTM: 2.52% - both models agree on direction)",True,NEUTRAL,0.3110789198794693,0.3110789198794693,7,0.19817863714856346,30,BUY,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: BUY,NIFTY_HEALTHCARE,-1.5577237813032578,2.9174887069720157
SYNGENE.NS,Syngene,655.3499755859375,625.586326373482,636.2906494140625,630.9384878937723,STRONG SELL,90.0,13.876943611523481,26.131252807615052,-4.541641919776416,-2.9082668622722343,-3.7249543910243252,"Combined models predict a significant 3.72% price decrease (ARIMA: -4.54%, LSTM: -2.91% - both models agree on direction)",True,NEUTRAL,0.3,0.3,0,4.541641919776416,30,STRONG SELL,95.0,INSUFFICIENT_NEWS,False,⚠️ NO NEWS: Insufficient news data (0 articles) = Using technical analysis: STRONG SELL,NIFTY_HEALTHCARE,-1.5577237813032578,-2.1672306097210674
COLPAL.NS,Colpal,2402.89990234375,2376.210179400961,2400.272705078125,2388.241442239543,HOLD,80.0,38.145193259870126,78.06023350834387,-1.110729702754425,-0.10933444472915721,-0.6100320737417816,"Combined models predict relatively stable price (change: -0.61%) (ARIMA: -1.11%, LSTM: -0.11% - both models agree on direction)",True,NEUTRAL,0.3258442824537104,0.3258442824537104,3,1.110729702754425,30,HOLD,80.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: HOLD,NIFTY_CONSUMER,-0.7464322286991826,0.136400154957401
MARICO.NS,Marico,740.2000122070312,725.5964953434676,722.2413940429688,723.9189446932182,SELL,85.0,9.052580425832263,17.98392157309789,-1.9729149719980132,-2.4261845268707645,-2.199549749434381,"Combined models predict a moderate 2.20% price decrease (ARIMA: -1.97%, LSTM: -2.43% - both models agree on direction)",True,NEUTRAL,0.2979476420231807,0.2979476420231807,2,1.9729149719980132,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_CONSUMER,-0.7464322286991826,-1.4531175207351983
VBL.NS,Vbl,469.79998779296875,451.60042864039497,459.1646423339844,455.38253548718967,STRONG SELL,90.0,10.652631356972929,19.578540801623227,-3.8738951948619373,-2.2638028385115994,-3.0688490166867686,"Combined models predict a significant 3.07% price decrease (ARIMA: -3.87%, LSTM: -2.26% - both models agree on direction)",True,NEUTRAL,0.3118489583333333,0.3118489583333333,3,3.8738951948619373,30,STRONG SELL,95.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: STRONG SELL,NIFTY_CONSUMER,-0.7464322286991826,-2.322416787987586
ITC.NS,Itc,422.1000061035156,417.1060076080094,416.6446533203125,416.8753304641609,SELL,85.0,4.19762284023031,6.5749833156961115,-1.1831315857127689,-1.2924313443068884,-1.2377814650098355,"Combined models predict a moderate 1.24% price decrease (ARIMA: -1.18%, LSTM: -1.29% - both models agree on direction)",True,NEUTRAL,0.3041105111440023,0.3041105111440023,4,1.1831315857127689,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: SELL,NIFTY_CONSUMER,-0.7464322286991826,-0.49134923631065297
HINDUNILVR.NS,Hindunilvr,2526.89990234375,2517.62568092679,2411.64453125,2464.6351060883953,SELL,85.0,28.297107228353802,54.57627867598296,-0.3670197386274686,-4.561137185800211,-2.464078462213831,"Combined models predict a moderate 2.46% price decrease (ARIMA: -0.37%, LSTM: -4.56% - both models agree on direction)",True,NEUTRAL,0.35277179507204687,0.35277179507204687,60,0.3670197386274686,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.4% <= 50%) = Using technical analysis: SELL,NIFTY_CONSUMER,-0.7464322286991826,-1.7176462335146483
RELIANCE.NS,Reliance,1485.4000244140625,1495.1577872551745,1502.029541015625,1498.5936641353996,HOLD,80.0,18.976728643380117,47.27227459856822,0.6569114501638114,1.1195311921529187,0.8882213211583574,"Combined models predict relatively stable price (change: 0.89%) (ARIMA: 0.66%, LSTM: 1.12% - both models agree on direction)",True,NEUTRAL,0.34524685230860624,0.34524685230860624,21,0.6569114501638114,30,HOLD,80.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: HOLD,NIFTY_OIL_AND_GAS,-0.11162114397063391,0.9998424651289913
BPCL.NS,Bpcl,348.04998779296875,345.1037195099043,341.80511474609375,343.454417127999,SELL,85.0,5.4620559318954,9.910931773015605,-0.8465072220651793,-1.794246018071878,-1.3203766200685287,"Combined models predict a moderate 1.32% price decrease (ARIMA: -0.85%, LSTM: -1.79% - both models agree on direction)",True,BULLISH,0.4788622118631999,0.4788622118631999,2,0.8465072220651793,30,SELL,85.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.5% <= 50%) = Using technical analysis: SELL,NIFTY_OIL_AND_GAS,-0.11162114397063391,-1.208755476097895
ONGC.NS,Ongc,243.6699981689453,242.17061609858985,243.4327392578125,242.80167767820117,HOLD,80.0,4.043926587993889,8.619828946889818,-0.6153330658770267,-0.09736894690183083,-0.35635100638942874,"Combined models predict relatively stable price (change: -0.36%) (ARIMA: -0.62%, LSTM: -0.10% - both models agree on direction)",True,NEUTRAL,0.3072308500607808,0.3072308500607808,1,0.6153330658770267,30,HOLD,80.0,LOW_SENTIMENT_CONFIDENCE,False,⚠️ LOW CONF: Sentiment confidence too low (0.3% <= 50%) = Using technical analysis: HOLD,NIFTY_OIL_AND_GAS,-0.11162114397063391,-0.24472986241879482
