,Open,High,Low,Close,Volume
2023-08-14 04:45:00,456.0,465.8500061035156,449.04998779296875,463.8999938964844,1171040
2023-08-16 04:45:00,462.0,463.54998779296875,457.3999938964844,461.20001220703125,622509
2023-08-17 04:45:00,455.0,464.3500061035156,454.95001220703125,458.1499938964844,766264
2023-08-18 04:45:00,458.6000061035156,459.45001220703125,448.3500061035156,449.3999938964844,1213702
2023-08-21 04:45:00,452.54998779296875,455.1000061035156,446.79998779296875,454.6499938964844,1096915
2023-08-22 04:45:00,454.6499938964844,457.1000061035156,451.25,452.04998779296875,768401
2023-08-23 04:45:00,453.04998779296875,462.8999938964844,451.29998779296875,461.25,1119714
2023-08-24 04:45:00,462.0,464.0,458.20001220703125,459.04998779296875,639058
2023-08-25 04:45:00,459.0,462.0,455.0,458.3999938964844,714051
2023-08-28 04:45:00,458.3999938964844,463.0,458.0,459.20001220703125,767502
2023-08-29 04:45:00,460.95001220703125,484.0,460.95001220703125,481.29998779296875,3914344
2023-08-30 04:45:00,494.5,494.5,486.20001220703125,489.8500061035156,4342918
2023-08-31 04:45:00,491.79998779296875,497.5,488.45001220703125,491.79998779296875,2193523
2023-09-01 04:45:00,495.0,498.3500061035156,490.0,491.04998779296875,1788907
2023-09-04 04:45:00,491.1000061035156,504.0,491.1000061035156,499.6000061035156,3516683
2023-09-05 04:45:00,503.8999938964844,516.0,501.6499938964844,506.70001220703125,4671787
2023-09-06 04:45:00,508.0,517.7999877929688,506.0,515.9000244140625,2511124
2023-09-07 04:45:00,517.7999877929688,522.5499877929688,513.2999877929688,519.5999755859375,2264482
2023-09-08 04:45:00,521.0,524.9000244140625,515.5999755859375,517.2999877929688,1558053
2023-09-11 04:45:00,520.5999755859375,521.4500122070312,515.0499877929688,516.2999877929688,980949
2023-09-12 04:45:00,518.0499877929688,519.4500122070312,496.29998779296875,498.3500061035156,2194806
2023-09-13 04:45:00,498.0,529.9000244140625,495.20001220703125,526.0999755859375,3523730
2023-09-14 04:45:00,530.1500244140625,534.9000244140625,518.0,522.4000244140625,2004224
2023-09-15 04:45:00,524.9000244140625,526.0499877929688,511.6000061035156,512.5,1570200
2023-09-18 04:45:00,514.0,518.7999877929688,509.29998779296875,511.95001220703125,1158369
2023-09-20 04:45:00,511.95001220703125,514.75,503.8500061035156,507.6499938964844,991142
2023-09-21 04:45:00,506.0,511.0,501.04998779296875,503.1000061035156,761833
2023-09-22 04:45:00,504.0,506.20001220703125,497.3500061035156,499.25,824320
2023-09-25 04:45:00,498.45001220703125,501.6499938964844,495.25,496.20001220703125,751377
2023-09-26 04:45:00,496.5,503.1000061035156,492.0,493.8999938964844,1103371
2023-09-27 04:45:00,494.3500061035156,499.8999938964844,493.29998779296875,496.8999938964844,823773
2023-09-28 04:45:00,497.25,499.3999938964844,484.25,485.6499938964844,995504
