,Open,High,Low,Close,Volume
2023-10-05 04:45:00,478.1000061035156,479.5,466.0,468.3999938964844,116340.0
2023-10-06 04:45:00,466.04998779296875,471.1499938964844,462.0,464.0,70086.0
2023-10-09 04:45:00,455.0,463.0,449.0,456.45001220703125,112122.0
2023-10-10 04:45:00,463.25,469.8500061035156,452.70001220703125,466.6499938964844,80519.0
2023-10-11 04:45:00,466.6499938964844,483.79998779296875,463.79998779296875,469.0,413195.0
2023-10-12 04:45:00,475.79998779296875,480.0,464.54998779296875,468.5,251336.0
2023-10-13 04:45:00,469.8999938964844,479.5,465.29998779296875,468.5,153342.0
2023-10-16 04:45:00,467.95001220703125,469.8500061035156,455.29998779296875,457.54998779296875,111387.0
2023-10-17 04:45:00,465.0,465.0,452.70001220703125,455.04998779296875,116652.0
2023-10-18 04:45:00,454.0,458.1000061035156,444.45001220703125,450.1499938964844,126576.0
2023-10-19 04:45:00,457.0,482.8999938964844,446.1000061035156,453.3500061035156,1183152.0
2023-10-20 04:45:00,453.0,467.1499938964844,447.29998779296875,461.3500061035156,411887.0
2023-10-23 04:45:00,485.0,485.0,447.6000061035156,453.04998779296875,772400.0
2023-10-25 04:45:00,454.0,466.0,440.25,446.70001220703125,243863.0
2023-10-26 04:45:00,446.04998779296875,446.70001220703125,425.54998779296875,437.95001220703125,262605.0
2023-10-27 04:45:00,439.3500061035156,455.5,439.3500061035156,451.75,196006.0
2023-10-30 03:45:00,455.0,455.20001220703125,446.29998779296875,451.75,92172.0
2023-10-31 03:45:00,455.0,459.0,451.0,451.79998779296875,136058.0
2023-11-01 03:45:00,452.75,464.6499938964844,447.3999938964844,452.75,458918.0
2023-11-02 03:45:00,450.0,469.0,450.0,465.04998779296875,237236.0
2023-11-03 03:45:00,468.79998779296875,474.5,462.25,469.70001220703125,227305.0
2023-11-06 03:45:00,472.0,479.95001220703125,467.45001220703125,477.5,256636.0
2023-11-07 03:45:00,476.04998779296875,487.54998779296875,471.95001220703125,483.8500061035156,327261.0
2023-11-08 03:45:00,488.0,489.45001220703125,472.8500061035156,476.5,146211.0
2023-11-09 03:45:00,479.8999938964844,522.4500122070312,475.29998779296875,509.29998779296875,2398157.0
2023-11-10 03:45:00,510.6000061035156,534.4000244140625,506.1000061035156,511.04998779296875,1006237.0
2023-11-13 03:45:00,529.7999877929688,529.7999877929688,512.1500244140625,514.8499755859375,209207.0
2023-11-15 03:45:00,524.75,534.0,517.7000122070312,524.3499755859375,320976.0
2023-11-16 03:45:00,526.7999877929688,538.5,521.0,526.2999877929688,393750.0
2023-11-17 03:45:00,528.0,563.7000122070312,526.2000122070312,531.7000122070312,643063.0
2023-11-20 03:45:00,536.0999755859375,537.9000244140625,522.0499877929688,533.5999755859375,224013.0
2023-11-21 03:45:00,538.4000244140625,538.6500244140625,524.25,524.7000122070312,163987.0
2023-11-22 03:45:00,526.0,526.0,518.0,520.5499877929688,94828.0
2023-11-23 03:45:00,520.5499877929688,524.1500244140625,510.0,513.0,326986.0
2023-11-24 03:45:00,517.0,535.4500122070312,512.8499755859375,525.2000122070312,603348.0
2023-11-28 03:45:00,529.0,532.75,522.9500122070312,525.0999755859375,207932.0
2023-11-29 03:45:00,529.5,531.5499877929688,521.7999877929688,525.5499877929688,245925.0
2023-11-30 03:45:00,525.5499877929688,534.0,523.7000122070312,529.0999755859375,392150.0
2023-12-01 03:45:00,534.0,544.4000244140625,530.7999877929688,535.1500244140625,177059.0
2023-12-04 03:45:00,546.7999877929688,548.0,533.5,536.7999877929688,126312.0
2023-12-05 03:45:00,542.0,542.0,525.0499877929688,530.1500244140625,200668.0
2023-12-06 03:45:00,528.4000244140625,535.8499755859375,525.0,531.5,106705.0
2023-12-07 03:45:00,532.0,552.25,529.0499877929688,539.0499877929688,206786.0
2023-12-08 03:45:00,544.4000244140625,544.9500122070312,515.0499877929688,519.5499877929688,201345.0
2023-12-11 03:45:00,522.2999877929688,526.4500122070312,516.0499877929688,517.7999877929688,101910.0
2023-12-12 03:45:00,521.7999877929688,527.4000244140625,506.54998779296875,511.45001220703125,229504.0
2023-12-13 03:45:00,514.0499877929688,514.0499877929688,493.3500061035156,503.75,204498.0
2023-12-14 03:45:00,519.0,547.0,513.3499755859375,531.7999877929688,1302785.0
2023-12-15 03:45:00,518.0,524.0,482.8500061035156,514.75,33831775.0
2023-12-18 03:45:00,510.79998779296875,522.0,505.8999938964844,512.9000244140625,1547509.0
2023-12-19 03:45:00,511.45001220703125,511.6000061035156,486.0,488.20001220703125,2352453.0
2023-12-20 03:45:00,492.95001220703125,495.79998779296875,458.79998779296875,468.0,1955712.0
2023-12-21 03:45:00,465.0,493.70001220703125,456.25,485.3500061035156,1548623.0
2023-12-22 03:45:00,492.3500061035156,494.0,484.04998779296875,491.8500061035156,499598.0
2023-12-26 03:45:00,491.8500061035156,505.0,488.70001220703125,502.6000061035156,1041747.0
2023-12-27 03:45:00,506.5,507.6000061035156,498.79998779296875,503.1499938964844,301110.0
2023-12-28 03:45:00,505.95001220703125,510.79998779296875,490.54998779296875,493.25,699377.0
2023-12-29 03:45:00,495.04998779296875,497.5,480.3500061035156,482.70001220703125,774692.0
2024-01-01 03:45:00,485.0,492.5,482.04998779296875,482.95001220703125,608311.0
2024-01-02 03:45:00,484.29998779296875,489.70001220703125,479.20001220703125,481.5,669246.0
2024-01-03 03:45:00,480.0,493.0,479.79998779296875,488.3500061035156,509102.0
2024-01-04 03:45:00,486.0,498.0,484.1499938964844,496.54998779296875,508234.0
2024-01-05 03:45:00,499.45001220703125,508.3999938964844,498.0,506.95001220703125,1241376.0
2024-01-08 03:45:00,508.3999938964844,512.7999877929688,508.04998779296875,510.6000061035156,906614.0
2024-01-09 03:45:00,515.5999755859375,518.1500244140625,511.5,514.9000244140625,650174.0
2024-01-10 03:45:00,517.0,521.5,515.1500244140625,520.0,722723.0
2024-01-11 03:45:00,525.0,531.0,520.0,530.0499877929688,756649.0
2024-01-12 03:45:00,532.0499877929688,535.7999877929688,526.0,529.6500244140625,534124.0
2024-01-15 03:45:00,529.6500244140625,529.6500244140625,529.6500244140625,529.6500244140625,0.0
2024-01-16 03:45:00,536.6500244140625,539.4000244140625,531.0,537.4500122070312,345023.0
2024-01-17 03:45:00,534.0,536.4000244140625,520.0,522.8499755859375,344780.0
2024-01-18 03:45:00,522.4000244140625,545.7999877929688,512.4000244140625,538.25,599789.0
2024-01-19 03:45:00,543.4000244140625,546.0,539.0,542.8499755859375,592021.0
2024-01-23 03:45:00,553.9500122070312,555.25,542.2000122070312,548.25,471473.0
2024-01-24 03:45:00,548.0999755859375,552.8499755859375,539.5499877929688,544.7999877929688,506418.0
2024-01-25 03:45:00,547.7000122070312,552.4000244140625,538.9000244140625,540.3499755859375,328224.0
2024-01-29 03:45:00,543.0,569.0,543.0,559.25,1730952.0
2024-01-30 03:45:00,564.25,603.9500122070312,561.7000122070312,599.6500244140625,3058535.0
2024-01-31 03:45:00,608.7999877929688,629.0,594.0999755859375,620.7000122070312,1854880.0
2024-02-01 03:45:00,622.1500244140625,648.5,615.0999755859375,628.0499877929688,1390370.0
2024-02-02 03:45:00,626.6500244140625,654.7000122070312,625.0,636.25,683523.0
2024-02-05 03:45:00,634.4000244140625,648.9500122070312,628.0,638.25,642641.0
2024-02-06 03:45:00,638.0,664.5999755859375,625.0,639.5999755859375,939464.0
2024-02-07 03:45:00,647.9500122070312,663.5,636.5,651.2000122070312,890233.0
2024-02-08 03:45:00,654.5,670.0,652.0,666.0499877929688,428747.0
2024-02-09 03:45:00,665.9500122070312,694.5,647.2000122070312,679.2999877929688,615897.0
2024-02-12 03:45:00,679.0,701.0,652.0,660.0999755859375,515079.0
2024-02-13 03:45:00,653.9500122070312,661.5,617.75,621.25,337375.0
2024-02-14 03:45:00,611.2999877929688,636.9000244140625,603.9500122070312,627.2000122070312,148606.0
2024-02-15 03:45:00,631.4000244140625,651.2999877929688,628.0499877929688,634.5,238425.0
2024-02-16 03:45:00,637.4500122070312,660.7999877929688,636.7000122070312,652.0,948558.0
2024-02-19 03:45:00,652.0,655.8499755859375,630.0,637.8499755859375,264175.0
2024-02-20 03:45:00,637.7999877929688,646.0,630.2999877929688,639.25,279303.0
2024-02-21 03:45:00,651.4000244140625,688.0,643.25,651.0,1333689.0
