,Open,High,Low,Close,Volume
2023-08-14 04:45:00,479.0,479.0,463.04998779296875,470.95001220703125,4619798
2023-08-16 04:45:00,468.0,479.6000061035156,465.29998779296875,478.04998779296875,2644594
2023-08-17 04:45:00,478.0,483.20001220703125,473.5,477.70001220703125,2863803
2023-08-18 04:45:00,475.8999938964844,478.0,472.5,474.04998779296875,4023514
2023-08-21 04:45:00,474.04998779296875,483.3500061035156,474.04998779296875,481.8500061035156,2359743
2023-08-22 04:45:00,483.5,484.8500061035156,479.54998779296875,480.3500061035156,1579326
2023-08-23 04:45:00,481.1499938964844,484.79998779296875,477.6000061035156,480.70001220703125,2883112
2023-08-24 04:45:00,482.70001220703125,490.75,482.0,483.54998779296875,2603113
2023-08-25 04:45:00,481.45001220703125,483.0,473.1000061035156,475.25,1992979
2023-08-28 04:45:00,478.04998779296875,485.95001220703125,476.5,482.3999938964844,3252263
2023-08-29 04:45:00,484.0,497.79998779296875,483.0,494.0,5917819
2023-08-30 04:45:00,496.0,502.95001220703125,495.6000061035156,500.04998779296875,4657793
2023-08-31 04:45:00,501.8999938964844,507.29998779296875,496.0,504.1000061035156,4875243
2023-09-01 04:45:00,503.8999938964844,509.5,500.29998779296875,503.25,3044080
2023-09-04 04:45:00,504.5,517.0,504.0,513.9000244140625,4584709
2023-09-05 04:45:00,515.7000122070312,525.7999877929688,514.2000122070312,521.2999877929688,5519389
2023-09-06 04:45:00,520.2000122070312,522.5,513.7999877929688,519.0,2130114
2023-09-07 04:45:00,517.0,532.5,514.5499877929688,530.75,6661946
2023-09-08 04:45:00,532.0,544.4500122070312,531.4000244140625,540.0,8016696
2023-09-11 04:45:00,541.9500122070312,544.3499755859375,537.0,540.8499755859375,2695210
2023-09-12 04:45:00,540.0,541.8499755859375,522.0499877929688,524.5,2701774
2023-09-13 04:45:00,524.0,530.5,520.0999755859375,529.0,1914101
2023-09-14 04:45:00,531.0999755859375,543.4500122070312,531.0999755859375,537.3499755859375,3661252
2023-09-15 04:45:00,538.4500122070312,538.8499755859375,528.0499877929688,532.4000244140625,2341930
