,Open,High,Low,Close,Volume
2023-08-14 04:45:00,3829.89990234375,3845.0,3745.050048828125,3795.449951171875,128454
2023-08-16 04:45:00,3785.0,3819.949951171875,3746.199951171875,3794.699951171875,73525
2023-08-17 04:45:00,3794.0,3815.89990234375,3768.35009765625,3789.64990234375,29622
2023-08-18 04:45:00,3790.0,3808.949951171875,3694.050048828125,3801.300048828125,186925
2023-08-21 04:45:00,3801.300048828125,3864.0,3784.5,3823.10009765625,92641
2023-08-22 04:45:00,3833.949951171875,3844.64990234375,3763.800048828125,3767.75,81156
2023-08-23 04:45:00,3779.89990234375,3780.89990234375,3749.14990234375,3760.199951171875,38486
2023-08-24 04:45:00,3760.199951171875,3791.949951171875,3700.0,3715.050048828125,76264
2023-08-25 04:45:00,3715.0,3729.449951171875,3670.050048828125,3677.75,135710
2023-08-28 04:45:00,3677.75,3756.949951171875,3666.0,3712.39990234375,137962
2023-08-29 04:45:00,3719.0,3739.0,3691.550048828125,3702.199951171875,235050
2023-08-30 04:45:00,3700.14990234375,3737.050048828125,3683.0,3693.85009765625,122505
2023-08-31 04:45:00,3693.85009765625,3699.89990234375,3635.0,3642.85009765625,129929
2023-09-01 04:45:00,3642.85009765625,3662.0,3606.60009765625,3614.75,247511
2023-09-04 04:45:00,3619.5,3678.550048828125,3614.35009765625,3650.64990234375,53544
2023-09-05 04:45:00,3669.89990234375,3673.0,3620.0,3646.10009765625,238994
2023-09-06 04:45:00,3660.0,3706.949951171875,3633.0,3655.10009765625,173948
2023-09-07 04:45:00,3674.0,3700.550048828125,3632.5,3637.10009765625,182190
2023-09-08 04:45:00,3655.0,3656.949951171875,3612.449951171875,3621.25,119771
2023-09-11 04:45:00,3635.0,3674.050048828125,3621.25,3630.0,165271
2023-09-12 04:45:00,3655.0,3674.699951171875,3622.10009765625,3635.35009765625,224129
2023-09-13 04:45:00,3635.89990234375,3750.0,3635.89990234375,3744.75,287827
2023-09-14 04:45:00,3753.199951171875,3770.949951171875,3671.050048828125,3709.449951171875,244362
2023-09-15 04:45:00,3700.0,3748.0,3664.0,3675.949951171875,168718
2023-09-18 04:45:00,3690.949951171875,3709.85009765625,3635.800048828125,3659.89990234375,119029
2023-09-20 04:45:00,3659.85009765625,3694.0,3616.949951171875,3685.25,62007
2023-09-21 04:45:00,3690.0,3690.0,3645.0,3651.85009765625,146526
2023-09-22 04:45:00,3651.14990234375,3662.14990234375,3541.050048828125,3550.64990234375,267533
2023-09-25 04:45:00,3552.60009765625,3575.64990234375,3512.050048828125,3555.949951171875,49899
2023-09-26 04:45:00,3555.0,3564.89990234375,3523.050048828125,3530.39990234375,49301
2023-09-27 04:45:00,3523.60009765625,3567.10009765625,3521.199951171875,3559.449951171875,101011
2023-09-28 04:45:00,3559.0,3562.89990234375,3514.050048828125,3524.800048828125,156118
2023-09-29 04:45:00,3524.800048828125,3626.300048828125,3522.0,3605.89990234375,100498
2023-10-03 04:45:00,3629.949951171875,3649.0,3566.89990234375,3573.550048828125,97703
2023-10-04 04:45:00,3580.0,3596.050048828125,3452.39990234375,3476.0,152449
2023-10-05 04:45:00,3494.25,3516.89990234375,3447.0,3457.5,104226
2023-10-06 04:45:00,3457.5,3535.0,3457.5,3522.5,259891
2023-10-09 04:45:00,3502.5,3558.64990234375,3490.050048828125,3551.550048828125,82563
2023-10-10 04:45:00,3570.0,3592.0,3530.050048828125,3585.75,130100
2023-10-11 04:45:00,3585.75,3617.75,3531.25,3539.75,147842
2023-10-12 04:45:00,3555.949951171875,3604.0,3546.75,3594.949951171875,154901
2023-10-13 04:45:00,3600.85009765625,3646.300048828125,3570.0,3612.449951171875,148801
2023-10-16 04:45:00,3615.0,3619.89990234375,3582.10009765625,3609.35009765625,82519
2023-10-17 04:45:00,3621.89990234375,3634.89990234375,3581.25,3620.300048828125,122872
2023-10-18 04:45:00,3632.0,3650.0,3614.949951171875,3632.89990234375,177578
2023-10-19 04:45:00,3629.949951171875,3639.449951171875,3574.89990234375,3615.85009765625,163185
2023-10-20 04:45:00,3585.0,3608.75,3540.0,3585.60009765625,90781
2023-10-23 04:45:00,3576.0,3610.699951171875,3521.60009765625,3533.85009765625,117576
2023-10-25 04:45:00,3535.14990234375,3592.449951171875,3531.800048828125,3585.35009765625,108539
2023-10-26 04:45:00,3584.89990234375,3586.0,3509.949951171875,3560.800048828125,61488
2023-10-27 04:45:00,3586.800048828125,3687.0,3558.0,3675.14990234375,101943
2023-10-30 03:45:00,3694.5,3700.0,3650.199951171875,3691.75,169649
2023-10-31 03:45:00,3700.0,3735.0,3679.949951171875,3721.85009765625,140710
2023-11-01 03:45:00,3734.0,3741.800048828125,3676.050048828125,3722.64990234375,126203
2023-11-02 03:45:00,3723.0,3806.0,3723.0,3792.25,321314
2023-11-03 03:45:00,3810.0,3855.0,3790.10009765625,3808.949951171875,261006
2023-11-06 03:45:00,3809.0,3850.0,3783.550048828125,3825.199951171875,166232
2023-11-07 03:45:00,3825.199951171875,4050.0,3814.800048828125,4027.35009765625,662357
