Price,Close,High,Low,Open,Volume
Ticker,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS,GODREJCP.NS
Date,,,,,
2023-04-24,965.9899291992188,968.4791385239022,956.8630269386094,966.9172758516528,1195669
2023-04-25,940.2198486328125,968.527962487457,929.0918076307778,965.9899579117271,1484258
2023-04-26,952.8609008789062,955.7404717039635,937.1449811787892,940.0246115828173,1048158
2023-04-27,930.8488159179688,955.6428419828183,920.5017364553602,955.6428419828183,1791089
2023-04-28,885.8487548828125,920.6970318667242,875.5992651568956,910.7403727886106,5510898
2023-05-02,901.3204956054688,906.8357205361178,880.4798922751112,890.1925149759792,2916163
2023-05-03,916.7923583984375,933.2403233213579,896.1469362192066,904.8834169393222,4347263
2023-05-04,909.227294921875,922.8932801729192,906.1036292344143,922.8932801729192,1254490
2023-05-05,914.30322265625,918.1589350265554,905.0298757402896,912.6437697133902,659303
2023-05-08,920.9898071289062,925.6264807736994,910.3010422845895,913.717538654437,1486588
2023-05-09,928.6036987304688,932.2154353696843,919.0375208382803,923.4789541904784,1069335
2023-05-10,939.4876708984375,943.977899268337,925.4312053926341,932.2154026998028,1858976
2023-05-11,959.1569213867188,965.4042528199722,949.6395387123055,961.4996855689308,3042774
2023-05-12,975.3609619140625,979.8511906545237,954.0810812057953,959.4986566323653,1818352
2023-05-15,985.6103515625,992.1016585492505,977.1179062952893,978.5821189420856,1249138
2023-05-16,988.0995483398438,1000.5453564320472,984.9270874535958,985.6103986371967,1359065
2023-05-17,994.0540161132812,998.5930994879963,986.7329523340437,988.0995747377558,1456688
2023-05-18,984.7318725585938,998.1050276319006,981.9986873327061,997.7145470657869,691877
2023-05-19,985.6591796875,990.4422983251961,979.8999192526388,985.9032151367913,554652
2023-05-22,992.638671875,995.6158926040406,978.0941344670063,980.9249696658143,610807
2023-05-23,991.46728515625,1007.2319402258743,987.7579580562779,1000.5453924106206,732920
2023-05-24,998.3490600585938,1000.7894146419685,990.7839608501322,996.0062958269664,489848
2023-05-25,1004.84033203125,1010.3067019493421,995.6645758341342,997.128788445655,536188
2023-05-26,1024.900146484375,1026.9012850547424,1005.6213438419499,1007.5736276538411,1192030
2023-05-29,1022.362060546875,1033.685281264666,1018.8479740010683,1033.6365456708497,504045
2023-05-30,1022.1668701171875,1027.0963145215292,1015.5290584710693,1022.3133152131031,460823
2023-05-31,1033.0997314453125,1039.5910987574052,1015.7732131326891,1017.8230872423121,1442220
2023-06-01,1029.048583984375,1043.495529530665,1025.9738328018107,1042.8122779696348,799780
2023-06-02,1035.637451171875,1038.809911581144,1029.0484949372394,1030.4151170989696,529865
2023-06-05,1027.0963134765625,1043.4955427279758,1023.1917464317432,1037.297066375911,803273
2023-06-06,1029.97607421875,1037.3458735294869,1018.4088173821029,1037.3458735294869,418521
2023-06-07,1039.9326171875,1042.3729716274004,1027.4380739499697,1030.0247543299188,452303
2023-06-08,1032.709228515625,1049.2549044635593,1024.704912962519,1045.3990726389998,789816
2023-06-09,1010.6484375,1033.2461450905355,1002.5952672619302,1026.9988134378993,553616
2023-06-12,1019.1895751953125,1024.7536546533424,1003.4737168850218,1011.3317056191312,546812
2023-06-13,1030.268798828125,1041.5432841027193,1019.1896134051981,1020.0681648428694,952216
2023-06-14,1043.9837646484375,1047.6931515408487,1023.1431588631553,1032.367652177936,922595
2023-06-15,1051.9879150390625,1059.260242562521,1036.8577179323681,1042.5193877386896,1241860
2023-06-16,1044.4718017578125,1056.1855042074328,1023.289570824593,1056.1855042074328,1629502
2023-06-19,1041.2991943359375,1057.4543876904695,1038.9076947517465,1045.8870128207668,1017828
2023-06-20,1046.3262939453125,1048.9618288265115,1031.9282041196034,1034.8077744215773,715271
2023-06-21,1038.2244873046875,1050.9143318371919,1028.951139377088,1046.3265126309261,1129047
2023-06-22,1016.0660400390625,1040.469585437455,1013.4792403952455,1040.469585437455,570936
2023-06-23,1011.234130859375,1019.5313368224444,1006.9879375216284,1017.090982127424,611409
2023-06-26,1007.6712036132812,1018.1158729593755,1004.986813727722,1012.5519124961162,758366
2023-06-27,1012.6006469726562,1024.9488642641873,1007.9152379450646,1012.7470920705659,664187
2023-06-28,1043.59326171875,1055.6974448813876,1006.5974605769396,1017.5790567442217,2761494
2023-06-30,1055.2093505859375,1063.0184854653894,1045.5455223410274,1046.4240738465542,1448778
2023-07-03,1035.637451171875,1058.3815996153396,1031.7817392606999,1052.4271592941413,1022960
2023-07-04,1036.56494140625,1045.398952691464,1027.0475594057293,1039.5909569799583,914361
2023-07-05,1070.77880859375,1073.7560890492925,1034.7104130838638,1034.7104130838638,2106111
2023-07-06,1054.1356201171875,1075.7571861820625,1044.4717918562746,1073.7560477027123,841472
2023-07-07,1037.248291015625,1065.898030068251,1034.7103460738242,1056.9664275959462,773991
2023-07-10,1029.6832275390625,1042.4706622020044,1023.3383053852879,1034.7103820001803,501316
2023-07-11,1036.51611328125,1049.1083659292938,1028.560534034615,1032.4651011094857,613630
2023-07-12,1042.861083984375,1044.4717418103428,1030.512866195871,1037.3947136532165,630952
2023-07-13,1028.463134765625,1048.9133801144321,1024.9490475769517,1042.861228529206,447833
2023-07-14,1037.58984375,1043.8860296430037,1031.6354028018502,1031.6354028018502,877678
2023-07-17,1035.7840576171875,1044.959814523526,1032.75804181774,1037.5411605499953,674454
2023-07-18,1017.0909423828125,1039.4446143472792,1012.7471588585948,1037.3947403151533,569179
2023-07-19,1018.9945068359375,1025.583464360872,1013.2841008125823,1019.873058337517,360529
2023-07-20,1035.100830078125,1036.662633189195,1015.5779932949009,1018.9944897319651,1332100
2023-07-21,1031.3426513671875,1055.9902314566546,1019.1408790456692,1039.5421470409015,2423119
2023-07-24,1011.6735229492188,1031.391542327891,1005.6213714713053,1031.3428067260234,1056031
2023-07-25,1010.160400390625,1016.01725166891,1004.30354911234,1013.5768969696246,1113858
2023-07-26,1013.7720947265625,1018.9944294254167,1008.9401214139189,1011.7709564115386,1064454
2023-07-27,1005.3772583007812,1018.94565394935,999.5692619128043,1015.8220476690491,1866020
2023-07-28,1011.234130859375,1018.1159787625102,1004.6451731828199,1018.1159787625102,1481068
2023-07-31,1011.234130859375,1015.6267693104118,1005.5237247046161,1015.0899627722737,773878
2023-08-01,996.1039428710938,1015.1875037419883,992.3457610762059,1011.2829364199036,507701
2023-08-02,995.3717651367188,1000.49644980058,988.0994971049153,997.2263987343625,1060526
2023-08-03,990.2958374023438,995.6646172009764,984.4389867129262,995.567026854406,714395
2023-08-04,993.2730102539062,996.494266062707,985.4150812051605,996.494266062707,597861
2023-08-07,1006.1092529296875,1010.2091197698312,985.9519615622484,993.2730246790103,1298516
2023-08-08,985.3663940429688,1021.9716535286074,975.1656998811706,1009.3306643414718,2008417
2023-08-09,994.3956909179688,1003.376207640693,978.191700845039,984.6830678251143,1032480
2023-08-10,1001.8143920898438,1007.3783527704595,995.4206155403838,995.4694107153251,649973
2023-08-11,995.8110961914062,1004.3523370708341,989.7590050239037,1002.4976437911425,660411
2023-08-14,1010.8438110351562,1018.7505367408298,990.7840469533643,994.8350597454038,1164097
2023-08-16,1016.6517944335938,1019.3850394317839,1004.6452013344732,1010.2092816897999,720033
2023-08-17,1000.6429443359375,1016.2124776805399,997.7633736632478,1016.2124776805399,679224
2023-08-18,1001.9607543945312,1008.3056764203241,990.7839778738108,996.1527580494817,1060254
2023-08-21,1001.9119873046875,1009.2817865466965,994.8349591137484,1005.4260740230837,752032
2023-08-22,1012.6983032226562,1015.1875125753195,998.3002706761586,1001.912007396307,530261
2023-08-23,999.0811767578125,1015.6755880962422,997.5681688162791,1015.1875171745237,822174
2023-08-24,1016.9447021484375,1022.9967344025246,1001.3751669955378,1003.1322701185693,849525
2023-08-25,1005.767578125,1015.919475650328,1002.7415626824879,1015.1873693743369,262243
2023-08-28,1003.5713500976562,1010.0627168303513,993.9563773012856,1008.2568783511033,323454
2023-08-29,989.17333984375,1008.3545514152315,982.6332369798391,1008.3545514152315,635507
2023-08-30,996.2014770507812,1000.350139175539,989.3684846224181,991.7112487151575,333967
2023-08-31,981.1689453125,995.5670367335251,978.094074838457,992.2969259854377,1212859
2023-09-01,981.3641357421875,987.8067073757637,977.1667379139443,980.924919594939,310557
2023-09-04,977.3132934570312,986.440196495608,971.2612016915004,984.8295980894337,624466
2023-09-05,985.0247192382812,987.123448052131,974.1895685102861,977.3132343531672,399675
2023-09-06,987.7578735351562,989.8077474052972,977.996455907885,985.4151094730252,599424
