Price,Close,High,Low,Open,Volume
Ticker,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS
Date,,,,,
2023-04-24,130.341796875,131.1311370839013,128.81242387277976,129.35510655817396,6342651
2023-04-25,131.62448120117188,132.90718161403953,130.3417958440035,130.3417958440035,10237783
2023-04-26,133.2032012939453,133.4498738889341,130.78581287419527,131.37781806874813,8575324
2023-04-27,132.16717529296875,133.89388348283205,131.52583255901405,133.35120075487777,9193198
2023-04-28,133.1538543701172,134.5845523089797,132.41383663735732,132.5618492173289,9349394
2023-05-02,134.63389587402344,134.97924352041343,133.2031978709935,133.7458805771635,7107201
2023-05-03,135.8672637939453,136.45928405067036,133.7458854761316,134.09121807947076,8477131
2023-05-04,137.54461669921875,138.1859744038644,135.5219137037556,135.86724626253533,9125430
2023-05-05,126.04969024658203,138.43265695709263,125.30967249562362,138.13664684556935,52169855
2023-05-08,126.93770599365234,129.10843678236333,124.66832273238602,127.28305363431993,25677860
2023-05-09,126.83905029296875,129.3551137519397,126.39504263684452,127.28305794909298,12857628
2023-05-10,127.52972412109375,127.72705917435786,125.40833842318065,126.8390439068196,10100422
2023-05-11,126.0990219116211,128.4177350567317,125.80301181386045,128.02306496351682,11009514
2023-05-12,124.22431182861328,126.74036760835908,124.07630677619302,126.5923700837885,14452494
2023-05-15,125.80301666259766,126.34569935345858,122.25093299181192,124.22431364534286,20973726
2023-05-16,125.26033782958984,126.7403733653212,124.91499771015587,126.49370077603264,11003684
2023-05-17,125.9510269165039,126.44436457240208,124.37232383407945,125.40834420324077,11739989
2023-05-18,125.06300354003906,127.03638426650912,124.76699341992854,126.78971167570036,11018880
2023-05-19,124.47098541259766,125.90168336590635,122.84294487851724,125.50700573221266,9669660
2023-05-22,124.52031707763672,124.9149947166101,123.33629168856642,124.32298202207494,15934321
2023-05-23,123.9776382446289,125.26033112354808,123.78029566705314,124.81632349773945,6772781
2023-05-24,122.15226745605469,124.5203182566164,121.75758981334442,123.87897555604339,12562198
2023-05-25,121.60958099365234,122.2509312022314,120.67222820808658,121.90559109848873,15655834
2023-05-26,123.58296203613281,123.73096708905142,121.75758645773593,121.85625398373176,8746928
2023-05-29,123.82963562011719,124.71765841698678,123.5336255118774,124.421648308747,8267792
