Price,Close,High,Low,Open,Volume
Ticker,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS,ZYDUSLIFE.NS
Date,,,,,
2023-04-24,505.9778747558594,513.1718489093811,504.46078507433367,507.8864984311916,798318
2023-04-25,507.64178466796875,508.865253675903,502.40530147019143,504.31392507050845,639723
2023-04-26,505.733154296875,510.18656947819375,504.06922452042164,507.64177787163925,385699
2023-04-27,503.7267150878906,507.83752341777813,498.4902315653032,505.7821192528344,865434
2023-04-28,508.865234375,509.7950229940057,504.0202853394063,504.0692121499284,428231
2023-05-02,505.9778747558594,516.7933292631424,491.1983625851593,508.8652736760082,1269429
2023-05-03,509.6972351074219,512.1441733460557,503.0415750462786,505.04805245401764,506509
2023-05-04,509.0120544433594,512.0952203623768,505.09695346159765,509.9419028744678,530332
2023-05-05,506.02679443359375,513.4654622934111,503.87347697742587,511.5079118313855,451811
2023-05-08,514.24853515625,515.0804702146361,505.0480240014293,506.22256623774473,661439
2023-05-09,513.8080444335938,519.5827821713845,510.4312581031885,514.1505918518784,1042675
2023-05-10,514.4442749023438,517.4785141827612,510.5291736938336,513.808106799783,904802
2023-05-11,502.84576416015625,517.7720861133288,500.74140343253123,517.7720861133288,1233986
2023-05-12,502.69891357421875,509.84402025135716,493.30269564822646,502.50320632802044,1015662
2023-05-15,506.7608947753906,508.32691130759434,501.62232462073916,502.69895351916654,532092
2023-05-16,505.1458435058594,510.9206409294847,504.0692147101238,507.00554023270706,352447
2023-05-17,507.7886047363281,508.9631470235537,502.6500345019557,504.5586582512345,414331
2023-05-18,497.2667541503906,511.7036890976407,495.1623933354395,508.96313034372986,3376633
2023-05-19,484.20013427734375,503.8245663413391,481.0191146744115,500.15415910718656,3144835
2023-05-22,495.5049743652344,501.1329320987654,474.65707331765947,474.65707331765947,1230046
2023-05-23,496.6794738769531,502.4052847476228,495.35812141839557,499.1264118113753,943626
2023-05-24,493.2537841796875,498.6859747039895,492.1771254634715,496.67949745047054,775925
2023-05-25,494.96661376953125,497.7071722884707,488.8981957877898,493.2537572277322,963307
2023-05-26,497.4624938964844,502.84575748021416,493.5963199202299,497.2178000972239,977223
2023-05-29,501.1818542480469,503.09047793132953,496.2879780035787,498.14767487235673,489946
2023-05-30,495.01556396484375,505.78209130762826,494.0367887518633,499.17535862001046,468836
2023-05-31,491.6387634277344,499.76261538432,488.2620069617355,496.23901874470744,1103206
2023-06-01,502.50323486328125,503.48201010864045,490.17063092793563,491.6387937959744,888694
2023-06-02,507.0055847167969,509.795070312119,502.5032424163505,502.6010960464772,1418223
2023-06-05,499.27325439453125,512.4866902248924,497.2178204227507,512.2909829692414,914296
2023-06-06,504.50970458984375,505.78210044175745,498.63705320590464,500.39883667314655,835026
2023-06-07,504.1670837402344,507.73963713110817,501.8669859064592,504.50969090549074,831746
2023-06-08,502.062744140625,509.45248485484535,499.46896599908774,507.8864684514583,1002681
2023-06-09,496.97314453125,505.7331951666442,495.2602878046529,502.1117147110414,648256
2023-06-12,499.17535400390625,502.062752803437,493.30270278033083,500.15412920783547,756873
