Price,Close,High,Low,Open,Volume
Ticker,IEX.NS,IEX.NS,IEX.NS,IEX.NS,IEX.NS
Date,,,,,
2023-04-24,146.6124267578125,148.77060763470217,146.37262888260253,147.71549112933803,4238634
2023-04-25,145.98895263671875,147.47570248328276,145.60528186681267,147.3797774727554,2947498
2023-04-26,145.98895263671875,146.61243593294324,145.2215964608049,145.98895263671875,4237477
2023-04-27,145.98895263671875,146.66038380210523,144.83792569089883,145.98895263671875,3492068
2023-04-28,150.1614227294922,150.49713095154223,145.79709875404265,146.22873197444977,7276330
2023-05-02,148.86651611328125,151.2644948349388,148.2430475000905,151.07265946442632,7246709
2023-05-03,149.15426635742188,151.07264920446266,148.19507493390148,148.57874564886978,4398958
2023-05-04,149.489990234375,150.68897952199077,147.90731559306235,149.1542673794027,4137122
2023-05-05,151.7920684814453,155.5329098123292,149.4900145295325,149.4900145295325,17620263
2023-05-08,153.51861572265625,154.38188229255715,151.55227005110194,152.51146163370385,5352643
2023-05-09,153.85430908203125,155.53289418888178,152.89511759240239,153.85430908203125,6360124
2023-05-10,155.19720458984375,156.15639619468072,153.90229006887287,155.0053691960968,5782885
2023-05-11,155.91659545898438,157.06762243664318,153.61452686756468,155.72476006872492,4817736
2023-05-12,151.74407958984375,156.82779703881104,150.6410153122063,155.53288276845444,7588446
2023-05-15,149.44203186035156,152.03184586586232,146.2766971264606,151.7440855016722,8214051
2023-05-16,152.7032928466797,155.38903213173242,148.6746912371514,149.106324510297,8224221
2023-05-17,152.84716796875,154.19003018434455,151.0726578789068,153.51859907654728,6772095
2023-05-18,152.6073760986328,156.2522921517126,151.98389283137368,152.84717397770916,6144795
2023-05-19,152.46347045898438,153.56654935322106,151.1685708476186,153.56654935322106,4427580
2023-05-22,149.29815673828125,152.46349173460516,147.95529444219295,152.46349173460516,5899869
2023-05-23,150.25733947753906,151.36041846112576,149.39407300003683,149.63387087002081,3068702
2023-05-24,149.39407348632812,151.0246960803071,148.77060487678045,150.0175420958758,2869512
2023-05-25,149.15426635742188,150.2573306400305,148.00323957641731,149.39406421330196,3768295
2023-05-26,149.44203186035156,152.89511232233255,148.0512071755495,149.6818297244933,6172298
2023-05-29,148.77061462402344,151.45633924367118,148.48285423303219,149.77775403834062,3914243
2023-05-30,147.42771911621094,149.10630411019923,146.27669233326745,148.96243125086866,3549026
2023-05-31,146.7563018798828,148.72264741399033,146.46854149799617,147.42773301355098,1993319
2023-06-01,147.1879425048828,148.67469235565974,146.75630922848995,147.57162791197783,2216723
2023-06-02,146.5164794921875,148.05119151479386,146.32464414838634,147.8113936760178,1674551
2023-06-05,146.94813537597656,147.66752900344,146.27670425089752,146.94813537597656,2919012
2023-06-06,141.19297790527344,147.47568480296104,140.61747181940964,147.47568480296104,11143867
2023-06-07,142.6317901611328,143.44710888796857,139.51441741374109,141.28892775515894,6665847
2023-06-08,130.88168334960938,144.7899607480266,129.82658143207996,143.54300881267235,24010073
2023-06-09,117.59688568115234,124.69490480276615,111.26622274708363,122.77652165195435,146159814
2023-06-12,118.55606079101562,121.81731315807001,118.02850988864134,120.85812171588047,36392534
2023-06-13,120.04281616210938,120.33056921762,118.74790911718588,118.74790911718588,13246858
2023-06-14,118.31627655029297,120.6183377401566,118.07647866214157,120.3785398520052,11355031
2023-06-15,119.75506591796875,120.76221999257123,118.4601587635162,118.4601587635162,9763522
2023-06-16,120.66629791259766,121.24181136942653,119.13158560365314,120.33057502123438,9508717
2023-06-19,123.49591064453125,124.02346891819417,120.85813391231795,120.85813391231795,13447079
2023-06-20,125.36631774902344,127.09286526092005,123.54385987519356,124.5989616730583,19846063
2023-06-21,123.11222839355469,126.18163810462971,122.77650553180116,125.89387774256956,8866011
2023-06-22,121.52955627441406,123.97549744918082,121.19384072365493,123.73569958177428,6706174
2023-06-23,122.0091552734375,123.63977788820729,119.65913903720158,121.8173199016,7786678
2023-06-26,124.16732788085938,124.35916323994006,121.09791822726932,122.39282519618857,6021252
2023-06-27,122.87244415283203,124.88673763835781,122.39284105687962,124.59897724439652,5773768
2023-06-28,121.33772277832031,124.0234618618985,121.04996240577613,124.0234618618985,7218458
2023-06-30,121.91323852539062,123.16018308802774,121.5775229630672,121.81732083873399,4393190
2023-07-03,121.62548828125,122.96835056163322,121.43364558544484,122.3928371103189,3201986
2023-07-04,119.563232421875,122.77652276500517,119.13159181819867,122.29692697295437,8303656
2023-07-05,120.85812377929688,122.77650669642857,119.4193365914481,119.563216773843,8286761
2023-07-06,121.52955627441406,122.24894987663367,120.66628980619063,121.19384072365493,5863594
2023-07-07,120.2826156616211,122.29691634965234,119.70710222476221,121.81732059926155,7122820
2023-07-10,118.65199279785156,120.76221861629045,118.02852413958975,120.61833841897972,7069687
2023-07-11,118.84383392333984,120.23465873677014,118.65199122345415,119.08363180965891,5114917
2023-07-12,118.50811767578125,119.51526440179413,117.98055940164306,118.93975094149381,4440548
2023-07-13,116.63768768310547,119.22750918492373,115.58257847186864,118.74791342362967,6395490
2023-07-14,118.699951171875,118.93974905303031,115.77441409456007,117.02136600378789,6508426
2023-07-17,119.4673080444336,119.70710592704542,118.6999518928555,119.03566746490193,4861204
2023-07-18,118.07647705078125,119.75506224493385,117.548926094878,119.46730917390953,5189883
2023-07-19,119.75506591796875,120.42650440705404,117.54892970024798,118.07648067233188,6931772
2023-07-20,119.03565979003906,120.90608754464526,118.84382442353849,119.70709820889134,4685402
2023-07-21,118.55606079101562,119.5632147325346,118.31626293046824,118.93973883150142,3548501
2023-07-24,118.41218566894531,119.65913752427409,117.69279205657493,118.9397439119037,5683016
2023-07-25,118.36422729492188,118.93974070569425,117.78871388414949,118.65198034128304,4530828
2023-07-26,119.32342529296875,120.09077411004431,118.46015147046458,118.46015147046458,4553503
2023-07-27,115.98739624023438,121.35405250931714,115.06878285744015,121.25735752860525,16559787
2023-07-28,119.5464859008789,121.39916541517006,116.81622800978494,116.91373589172142,14041684
2023-07-31,119.5952377319336,120.91161267234641,119.35146431928774,119.54648007365476,5110124
2023-08-01,124.22693634033203,125.93334284123864,119.74150689946826,120.66784291987105,25952769
2023-08-02,123.73938751220703,127.00594980038824,122.17923913689094,124.9095043732248,16320596
2023-08-03,122.95931243896484,124.90950725227806,121.8867108711734,123.83689824511218,6271426
2023-08-04,123.88565826416016,125.25078350041156,123.15433798500779,123.34935375036525,5931555
2023-08-07,123.73938751220703,126.3233872109919,123.20308302098543,125.10452013037397,7795096
2023-08-08,125.83584594726562,126.95719775955706,123.83690087084467,124.61697881271007,10649648
2023-08-09,127.34722900390625,128.61483876988328,124.616963971903,126.56715115494141,8299335
2023-08-10,125.88459777832031,128.71236344802756,125.49455138607718,127.93228554228982,6042570
2023-08-11,125.2995376586914,127.3472403345742,124.9095061388798,126.1771160176419,3337141
2023-08-14,123.05681610107422,125.73832364831088,121.93546435100188,125.49455023492573,4792415
2023-08-16,122.08172607421875,123.73938979810654,121.59417923296489,123.05681975672648,3313400
2023-08-17,123.20308685302734,125.54331320847774,122.1304852765968,122.32550103981163,8678589
2023-08-18,120.8141098022461,123.15433614851075,120.22905507552355,123.15433614851075,5678845
2023-08-21,121.25289154052734,122.08171963909517,120.66783684973674,121.3991570730685,5900772
2023-08-22,121.39916229248047,122.42301362491376,118.81516257107087,120.37531096004716,9110965
2023-08-23,121.93547058105469,122.76429874103671,119.93652551341462,121.39916606845627,6299011
2023-08-24,121.78919982910156,123.78813737187825,121.49666875485413,122.71553583192805,5513509
2023-08-25,121.05787658691406,122.56926726145726,120.66783764402825,121.69168893918174,3636352
2023-08-28,121.78919982910156,122.17923878164007,121.00912192402456,121.20414511998092,4194834
2023-08-29,122.42301940917969,122.95931649106174,121.49667591240666,121.88671488792295,4244434
2023-08-30,123.00807189941406,123.73939217534475,122.47176738798176,122.47176738798176,4477959
2023-08-31,123.05681610107422,124.17817529052076,122.37425351934547,123.39810483131278,4504456
2023-09-01,128.4685821533203,129.1023870435644,123.30058308335752,123.34934073924113,24975343
2023-09-04,133.6853485107422,134.4654115460904,128.32233330960554,130.22376299607697,23462325
2023-09-05,134.6604461669922,138.36579033074796,133.2465483964153,137.58572727232513,30369092
2023-09-06,133.58782958984375,135.87930561094987,131.93017336630336,135.34300112954756,10441454
2023-09-07,134.56292724609375,135.83055200024873,132.32020881624246,134.61168490562832,9580120
2023-09-08,138.46328735351562,139.82841240409368,134.66042837065737,135.3429908959464,32912701
2023-09-11,136.70814514160156,139.87719993034187,135.05048868939517,139.48716836938166,13732090
2023-09-12,129.29742431640625,137.1956739770588,128.80987748999257,137.00065822224298,18265094
2023-09-13,131.0038299560547,131.3938614411156,128.17604961374698,129.34615894767717,7407709
2023-09-14,131.49139404296875,132.46648776259403,130.71131609151865,131.39387871950646,5626314
2023-09-15,131.0038299560547,133.39280627923458,129.931221054016,131.78389292617655,5623303
2023-09-18,129.6874542236328,131.881414915386,129.1999074032432,131.5888838474026,5671439
2023-09-20,129.6874542236328,130.51628976979438,127.44473587409102,129.6874542236328,5144120
2023-09-21,128.3223419189453,132.41773264428406,127.73727972443278,129.05366222271115,8349230
