Price,Close,High,Low,Open,Volume
Ticker,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS
Date,,,,,
2023-04-24,1516.123779296875,1522.2072478578418,1487.0585672392385,1491.5969455871234,143250
2023-04-25,1513.2752685546875,1525.6834936466032,1509.2679117529372,1516.1238076749364,284672
2023-04-26,1520.4691162109375,1526.6007953147166,1507.5780798237215,1514.1443597628806,265975
2023-04-27,1525.007568359375,1530.511569124042,1511.7302597944188,1519.8897222720768,256708
2023-04-28,1540.2642822265625,1543.06461078962,1506.5640365513225,1524.910862336681,205265
2023-05-02,1521.193359375,1540.1678647950484,1517.9585476224552,1533.7947799637675,144210
2023-05-03,1530.0770263671875,1536.112166388083,1519.0205791246094,1525.683397282444,91876
2023-05-04,1529.98046875,1532.1049088990098,1516.2686768855085,1527.3250069691146,123754
2023-05-05,1513.5648193359375,1544.9958763448606,1506.3709794362392,1532.4427848495586,418409
2023-05-08,1519.0206298828125,1530.3184831037452,1510.233489293531,1510.233489293531,149354
2023-05-09,1527.6630859375,1536.2570316783863,1517.7171272810492,1520.662322983603,192071
2023-05-10,1549.3896484375,1551.7553764418417,1528.339030531005,1529.5460586707388,306721
2023-05-11,1570.2469482421875,1572.9989486106624,1549.389527194492,1553.5416329459604,264887
2023-05-12,1571.74365234375,1588.4006400050262,1561.0735947401045,1571.019435488912,363165
2023-05-15,1616.1141357421875,1655.5114633845847,1543.1130976374786,1555.7627289304505,1494783
2023-05-16,1603.8507080078125,1640.5443644670554,1600.0848744071243,1623.6942983214938,465682
2023-05-17,1606.2164306640625,1623.2113624606861,1584.296730000524,1599.070800853597,349926
2023-05-18,1579.3720703125,1629.0050882781975,1574.978558848499,1607.761394180912,388799
2023-05-19,1573.6497802734375,1586.8552329750328,1567.144848209411,1584.458735617891,257186
2023-05-22,1576.9755859375,1583.6271495766414,1559.3193592241837,1573.6497444144588,177278
2023-05-23,1550.906982421875,1583.1869763795678,1547.58114098121,1579.763340656782,220030
2023-05-24,1559.2215576171875,1571.3998714556246,1551.3471475339481,1551.3471475339481,300659
2023-05-25,1546.70068359375,1563.8678182748806,1533.7887343581003,1559.22145571863,360381
2023-05-26,1565.5797119140625,1568.0251660095234,1542.8369888262762,1546.700758534329,189388
2023-05-29,1570.8619384765625,1578.2960951487103,1565.5797336755568,1569.0033694567906,182418
2023-05-30,1556.1402587890625,1574.4811647827582,1553.8415557859073,1569.9815530603596,171987
2023-05-31,1556.72705078125,1593.4578174169555,1534.7669217478226,1556.1401657059453,2804300
2023-06-01,1575.7528076171875,1589.5451446835154,1566.0198287794246,1566.9980104069223,216289
2023-06-02,1574.432373046875,1584.4097784342935,1568.856665818776,1576.8288704035074,213634
2023-06-05,1572.427001953125,1588.5669991737946,1565.4329792761134,1574.9214129227316,277500
2023-06-06,1584.4586181640625,1589.5451147685478,1565.4329142231334,1571.0574584753915,295706
2023-06-07,1600.9898681640625,1606.174278702187,1589.6429848390285,1594.436098833474,497676
2023-06-08,1585.9259033203125,1603.0440816168998,1576.3396757114494,1600.9898046957608,377866
2023-06-09,1561.7159423828125,1597.0282756438778,1558.5856894961053,1594.4360704210083,312959
2023-06-12,1590.81689453125,1593.99598495245,1559.2215788900855,1564.2102815158112,328864
2023-06-13,1611.896728515625,1631.6071141173168,1589.5453000243645,1591.5016634705482,601080
2023-06-14,1610.9674072265625,1625.7379264798587,1601.7724756984169,1612.9726079947222,294476
2023-06-15,1609.6956787109375,1625.737881446551,1604.364636549595,1613.8529506701118,166696
2023-06-16,1623.4879150390625,1630.6286883115374,1604.3645368592913,1609.6955786893793,376833
2023-06-19,1613.461669921875,1642.3669853542265,1610.72283295437,1623.4391943656892,231067
2023-06-20,1608.424072265625,1623.6836815304061,1602.7505711536346,1615.0267981461784,289186
2023-06-21,1616.347412109375,1647.2579289372607,1607.6415713826532,1613.9997522247506,534788
2023-06-22,1601.43017578125,1613.9019923140804,1590.7679714914022,1613.9019923140804,145060
2023-06-23,1595.8055419921875,1607.9838555757894,1590.132040750779,1604.2178801653254,174330
2023-06-26,1631.0689697265625,1633.5633807353722,1589.5452058053772,1595.4142957960432,374707
2023-06-27,1655.572509765625,1658.5070548346334,1632.0471923662958,1632.0471923662958,608262
2023-06-28,1651.4151611328125,1667.7997036762595,1641.388799277867,1659.8764562381295,346576
2023-06-30,1651.268310546875,1659.925193696879,1639.4323372441006,1653.4203816790634,279881
2023-07-03,1652.6378173828125,1657.1374288728143,1637.084706022061,1651.2683392579597,270926
2023-07-04,1668.19091796875,1681.4941637951083,1623.7814496218034,1657.0396238911655,280052
2023-07-05,1754.5643310546875,1760.7269230481306,1676.5055091103823,1682.5213499788508,1739601
2023-07-06,1740.77197265625,1768.7479428752094,1730.6478168544697,1750.9450853013993,702267
2023-07-07,1729.52294921875,1752.2168351131957,1719.6433384480756,1740.1851530711756,528001
2023-07-10,1740.5274658203125,1748.108373480519,1715.3882456002098,1731.4304482722275,668079
2023-07-11,1759.455322265625,1767.574277890322,1714.0188314517525,1746.054281147883,431848
2023-07-12,1758.819580078125,1769.33503291447,1741.2611476514126,1763.6615315283634,334475
2023-07-13,1767.8677978515625,1775.3997490240386,1746.2988440469228,1760.7270238254928,330795
2023-07-14,1796.577392578125,1799.8542772994283,1766.9873969866533,1777.3560988331856,368774
2023-07-17,1799.0228271484375,1814.0378917754085,1786.6488052455022,1796.9197126942172,218626
2023-07-18,1799.70751953125,1816.3855647477244,1792.2733627294654,1804.6962221609383,210334
2023-07-19,1788.9473876953125,1808.46218217675,1785.5237521098252,1801.6149110057754,127206
2023-07-20,1798.093505859375,1807.190643192757,1781.0732402528295,1792.86025778348,145356
2023-07-21,1792.9091796875,1806.7993114284866,1781.3177509548325,1785.2793150142063,324784
2023-07-24,1847.393798828125,1856.9310697014798,1785.377059729231,1793.985105818726,1204491
2023-07-25,1857.615966796875,1860.8438946960662,1829.7377889224263,1855.5616897437294,848574
2023-07-26,1842.5029296875,1867.3487674469138,1833.307998307945,1858.4961757630304,442282
2023-07-27,1958.2218017578125,1982.7741364481315,1848.7632550009712,1892.7814277390896,3728079
2023-07-28,2004.5877685546875,2017.1085418462485,1949.0270012579324,1966.1451806918162,1770420
2023-07-31,1975.340087890625,2001.8487872610194,1957.8306121196827,1993.583199913923,482515
2023-08-01,1962.57470703125,1983.6545691091583,1952.1570486971398,1973.9705470041133,428272
2023-08-02,1950.6409912109375,1966.0961898743255,1935.3324242717513,1962.5747597615878,465498
2023-08-03,1951.0810546875,1969.5687113699262,1927.6046955750699,1947.657418983604,277821
2023-08-04,1951.9124755859375,2006.69064657871,1937.6310477442091,1964.6777935532778,544208
2023-08-07,1951.472412109375,1973.8727960094623,1946.6304606541355,1952.45059376958,284428
2023-08-08,1933.8651123046875,1960.3249735666243,1921.1487509187689,1951.5213387609886,781262
2023-08-09,1925.6483154296875,1950.8364921731907,1919.241297455599,1934.6964954249265,257110
2023-08-10,1921.735595703125,1935.8214349779853,1915.2796208625039,1925.6483222013119,275588
2023-08-11,1919.8770751953125,1945.4077117659583,1911.3669426097238,1922.1269407513341,266692
2023-08-14,1920.2193603515625,1944.5759856856312,1903.4923601392982,1922.0289723573367,343092
2023-08-16,1954.1134033203125,1958.7109286462546,1908.9214595728315,1908.9214595728315,422079
2023-08-17,1962.0367431640625,1979.0081704070208,1956.5099931240266,1961.2051932606637,795753
2023-08-18,1953.037353515625,1971.0359187894312,1943.304494384128,1959.297739620462,496922
2023-08-21,1949.8094482421875,1964.139713283049,1941.250359166687,1941.6904931277961,262910
2023-08-22,1897.4278564453125,1968.4927772313283,1867.348770694214,1960.0804389189132,1331093
2023-08-23,1903.2479248046875,1960.7650516582603,1897.672337349476,1910.8288323379134,1375135
2023-08-24,1930.9794921875,1948.2443024110937,1917.2359925394298,1917.2359925394298,747557
2023-08-25,1929.365478515625,1958.3196309966252,1922.1269105436406,1931.908726882285,698079
2023-08-28,1893.56396484375,1936.1637013351815,1890.8250086359794,1936.1637013351815,339420
2023-08-29,1916.0133056640625,1927.0178492192485,1899.6287630374522,1902.9546045266297,644187
2023-08-30,1897.6234130859375,1936.7996352898017,1894.6400307464467,1924.9636613999737,409489
2023-08-31,1899.6776123046875,1928.4360556414426,1892.2433366650769,1907.4541082138633,683068
2023-09-01,1897.08544921875,1908.7258343260391,1872.2396123005633,1899.6776543815354,661806
2023-09-04,1898.6016845703125,1920.7575235099687,1891.8033696551668,1897.0855746100497,568833
2023-09-05,1945.5543212890625,1950.445229479444,1900.6558796269114,1902.1719895217668,410832
2023-09-06,1974.85107421875,1987.2250967066911,1950.494325807468,1953.4288709315515,837776
2023-09-07,1971.622802734375,1987.4694162475444,1966.193966516004,1975.9268256419125,353631
2023-09-08,1971.42724609375,1994.2677628686388,1963.3082909456614,1977.6386754529346,297448
2023-09-11,1966.927734375,1992.5070893193642,1959.786960477218,1968.5416385922908,306279
2023-09-12,1946.875,1976.9051291119074,1937.875657110002,1976.7095405432524,186906
2023-09-13,1920.610595703125,1955.3849990009066,1911.2690331599615,1947.5595462785418,255460
2023-09-14,1906.76953125,1931.0283644385884,1886.961352908741,1926.9688867243005,554578
2023-09-15,1942.52197265625,1956.3632666491806,1905.3510705899157,1922.1269094828199,932609
2023-09-18,1952.2060546875,1970.8404631376357,1941.5928075212323,1952.352805818395,460618
2023-09-20,1956.9990234375,1962.183314224374,1926.968776956976,1944.4294138776067,334511
2023-09-21,1949.6627197265625,1974.8997338776524,1941.7883099230216,1956.999081876345,246295
2023-09-22,1957.6348876953125,1970.7913824784305,1936.848528654406,1951.4722958404113,318790
2023-09-25,1958.6619873046875,1969.5687364961984,1954.4069210426642,1961.205235692925,199957
2023-09-26,2022.78173828125,2038.1880992670121,1954.4069364795155,1958.6620027751476,771432
2023-09-27,2005.66357421875,2050.268753308651,1987.2249932705004,2038.4326597320323,1085533
2023-09-28,1936.01708984375,2022.635123426584,1925.159297320817,2007.2287623123443,1161967
2023-09-29,1961.7923583984375,1968.4439223217316,1938.1202895877157,1941.6417198302768,283024
2023-10-03,1935.2344970703125,1975.2421483038156,1926.1863172901883,1953.428650908959,315987
2023-10-04,1947.1195068359375,1956.020935858303,1931.6152323516521,1931.90873460576,421895
2023-10-05,1954.0155029296875,1963.112639398579,1941.103553819259,1951.325503581104,242827
2023-10-06,1949.0758056640625,1961.6942528485733,1938.46243971959,1958.3195740726105,203842
2023-10-09,1956.8033447265625,1968.4926865550553,1928.9741258161769,1928.9741258161769,332990
2023-10-10,1986.051025390625,1999.4032283655492,1958.368557229138,1966.047259053558,690256
2023-10-11,2015.787841796875,2044.9866596699396,1986.5891433307504,1990.5996642274126,865237
