Price,Close,High,Low,Open,Volume
Ticker,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
Date,,,,,
2023-04-24,202.42044067382812,202.81382689436168,200.672045614394,200.672045614394,2587030
2023-04-25,201.2839813232422,203.07608892794406,200.97800685200195,202.07075376472315,2570946
2023-04-26,200.84689331054688,201.63366579414793,199.31704755083652,201.06544270479122,3439487
2023-04-27,202.59527587890625,203.2509240209092,200.3223569842845,200.8468808335651,3349374
2023-04-28,203.77545166015625,205.21787226371168,202.46415535176195,203.25092780112018,4771074
2023-05-02,206.39804077148438,207.57819942547798,203.7754481992378,203.86285994812863,3773537
2023-05-03,207.09739685058594,208.88950451834853,205.08675313178497,206.35433692730618,4523385
2023-05-04,207.5782012939453,208.05901260435755,204.6933467706676,207.05369077829212,7248108
2023-05-05,207.5345001220703,208.05902400566234,206.3106288459509,207.92789970436257,3043479
2023-05-08,203.55690002441406,204.03769799415178,201.0654317303381,203.25092555349397,9711437
2023-05-09,206.61659240722656,208.7583736967612,204.1251241007257,205.2615835622734,7318928
2023-05-10,206.79141235351562,207.40334790922338,205.04301742909647,207.14108600272158,3650159
2023-05-11,206.44174194335938,208.19013700818292,206.04835572161323,206.79142895984154,2675726
2023-05-12,205.48013305664062,207.40336496380831,204.78077236152623,206.44174234062658,2348435
2023-05-15,207.7967529296875,209.45773626191894,204.43110039870575,205.08674855477705,4217892
2023-05-16,210.6378936767578,211.2935418288991,207.57820230009838,208.71466176498245,6016484
2023-05-17,211.2061309814453,213.04193781176932,210.46305773683113,210.63789457697686,4968232
2023-05-18,209.4577178955078,212.34255885790597,208.88948153988795,211.55578647528733,3512113
2023-05-19,209.719970703125,211.20611709463924,206.57286776983628,209.8073957870476,3810543
2023-05-22,208.6709442138672,210.85643800190348,207.57819731984904,209.28287980667824,2891415
2023-05-23,209.19546508789062,209.98223750473255,207.00997133089052,208.8894906262325,3213453
2023-05-24,210.68161010742188,211.11870888357834,208.059017450483,208.3212793840161,2422138
2023-05-25,209.8511199951172,211.73063935118498,207.97158729985367,210.9001543645317,3810138
2023-05-26,211.1186981201172,211.94918308463468,209.02062943721032,209.6325650247919,2646742
2023-05-29,215.1400146484375,216.49501013081849,210.50676513233498,211.16241327124018,8069985
2023-05-30,213.56646728515625,216.0579223359134,212.69226972225277,215.27114986497875,4657906
2023-05-31,210.900146484375,216.71355451292942,209.19546403037143,216.71355451292942,15727646
2023-06-01,201.37139892578125,202.7263943758258,200.3223512572116,201.41509812930897,35509867
2023-06-02,201.85220336914062,204.03769718361463,199.40446096828626,199.75413464292384,36400588
2023-06-05,200.8031768798828,202.11447321998548,200.58462748986568,201.5025375957768,19807347
2023-06-06,199.14219665527344,201.63365157038734,198.2242865963597,200.89059168589182,13495524
2023-06-07,201.67735290527344,202.3767135464912,199.40444749530917,199.97267051300156,21853324
2023-06-08,199.4044647216797,202.28930593973027,199.0110651563129,202.28930593973027,8538256
2023-06-09,199.01107788085938,200.58463622535047,198.7488292727748,200.14753742628054,5137982
2023-06-12,200.1912384033203,200.4097877902235,198.13686883075195,199.53559024261077,4261576
2023-06-13,200.1475372314453,201.32770932346398,199.31705218186025,201.06544737643796,5574798
2023-06-14,200.1475372314453,200.97802228103038,198.9236659309196,200.97802228103038,7034468
2023-06-15,199.84156799316406,200.75946476183492,199.2296190284552,200.3660785268051,6363240
2023-06-16,199.7978515625,200.8031734034957,199.31704024494712,199.7541390174141,8518319
2023-06-19,198.57395935058594,200.016393247708,198.09316139074068,199.75413132648623,8210198
2023-06-20,198.661376953125,199.09847569229578,197.13153136602722,199.09847569229578,5024593
2023-06-21,199.71043395996094,200.01640844783793,197.96203880454138,199.14221087012817,4705567
2023-06-22,198.39910888671875,200.71574013597055,198.09314778230817,199.66669252314998,6566989
2023-06-23,197.48121643066406,198.9236503567776,196.51960715245073,198.530264136636,3881707
2023-06-26,196.08250427246094,197.96202358435272,195.16459421859932,197.56863737246786,6145625
2023-06-27,196.82557678222656,198.26801077061904,195.73282982398814,197.87462453349247,6282912
2023-06-28,198.661376953125,199.01105060878365,195.9513594345881,196.8255569129297,19512531
2023-06-30,201.93963623046875,202.24561071195097,198.22429660285192,199.2296184605286,7850296
2023-07-03,202.50784301757812,204.34366308039554,200.93429820852901,202.37671872988906,7860203
2023-07-04,202.63900756835938,203.51320517362478,201.3277111604613,203.03239382288945,3662791
2023-07-05,202.289306640625,203.55690375262841,201.1528605031261,202.63899366225198,4859892
2023-07-06,205.08676147460938,206.3106327740309,201.9396447915302,202.28931849445158,7254947
2023-07-07,204.56224060058594,206.1795115136625,202.55158343111685,202.81384538177753,6393850
2023-07-10,204.3436737060547,205.96094448069002,203.5569012606188,205.4364206242689,6223180
2023-07-11,204.56224060058594,206.1357989653529,204.12514179588385,204.3874037465445,10775084
2023-07-12,204.9119110107422,207.44709204073044,204.25626281424127,205.4364349036216,11313272
2023-07-13,200.97799682617188,205.69867125715297,200.19122442393922,205.43640934334374,20205328
2023-07-14,201.98333740234375,202.90124745590552,200.84687797122893,201.06542734878195,7390502
2023-07-17,201.24026489257812,203.3820461323108,200.8031661359308,201.9396255710529,4963515
2023-07-18,199.53558349609375,203.20721040408637,198.92364790129423,200.80316722943465,6168942
2023-07-19,199.84156799316406,200.97801415231774,199.49188096487384,200.3660785268051,5247533
2023-07-20,200.84689331054688,201.67737834083607,199.09849815659217,199.88527064019323,3195629
2023-07-21,200.1912384033203,201.50253472473943,199.79785217473378,200.71576226756636,3903407
2023-07-24,201.89593505859375,202.81384521555526,199.79786613342196,200.19125238949206,3456895
2023-07-25,201.02171325683594,203.11979526869936,200.06010400652775,203.07608272568643,11024983
2023-07-26,201.50253295898438,202.11446856911175,200.10381155938248,201.54624550382115,7574284
2023-07-27,200.2349395751953,202.72639444085945,199.4481538235157,201.93962202837503,7837850
2023-07-28,198.53025817871094,201.02171305763605,198.3117088030581,200.71575193523927,8817344
2023-07-31,200.4097900390625,201.02172566141888,198.31172123692744,199.75414187099577,19422170
2023-08-01,210.11338806152344,210.94387307244247,200.14752791290638,201.06543801516267,22409256
2023-08-02,205.0430450439453,212.56113622795465,203.07610048906898,210.81274106806458,25003960
2023-08-03,201.10914611816406,205.5238463492466,200.5846222601202,205.0430350359057,13949266
2023-08-04,204.3436737060547,206.74771692612592,201.50253171869778,203.51318871605105,6725977
2023-08-07,203.64431762695312,206.31062283567715,203.07609455227905,205.21787589269155,6744074
2023-08-08,201.2839813232422,205.78609326797516,200.4534963374132,203.6880245312288,13828141
2023-08-09,205.21788024902344,206.04836527548267,201.58996565697697,203.90658388960475,35271302
2023-08-10,205.3489990234375,207.009982370856,204.95561279403702,205.21787472670266,10749822
2023-08-11,205.3489990234375,205.96094797938937,204.34367717728114,204.56222656463652,6132454
2023-08-14,204.47479248046875,206.4854494235414,201.67736311320022,206.3106125891863,6092872
2023-08-16,203.7317352294922,205.26158089343937,202.90125025118854,204.56222020779583,4576249
2023-08-17,203.07608032226562,204.4747883077588,202.02704599834698,204.29995147697156,5602132
2023-08-18,202.32000732421875,203.65427865883382,201.9197286384162,203.25399997303128,6904019
2023-08-21,204.67721557617188,205.2998727794645,201.91971622499292,202.31999488618754,4955953
2023-08-22,205.25538635253906,206.4117574409379,204.3213937975666,204.94405097657872,4280368
2023-08-23,205.38882446289062,205.9225384149442,204.85512408374672,205.70015986374014,2524601
2023-08-24,203.92112731933594,206.94547012522452,203.25399167925087,206.2338696341279,6378317
2023-08-25,202.54238891601562,204.6772312271461,202.3644887833156,203.69876013793086,3890957
2023-08-28,204.0989990234375,204.63271289035518,202.36444931531628,203.25396337824077,3360861
2023-08-29,204.5437774658203,204.9440561214546,203.47636319315927,204.09902038780248,3112560
2023-08-30,203.47637939453125,205.25540784825395,203.25400083781594,204.67722902995806,4086281
2023-08-31,204.6327362060547,204.9885364426011,203.16502969125546,203.69874361898408,10403460
2023-09-01,210.7259063720703,211.03724176801512,205.16644267955147,205.21092110367348,14869577
2023-09-04,220.42161560058594,221.44455147416198,211.83779565558967,212.3715095905306,24785966
2023-09-05,227.137451171875,227.62667311228853,220.15475943340923,221.80036609470145,19654487
2023-09-06,227.53773498535156,229.31674981174436,224.64681383648525,227.67115668613542,13346191
2023-09-07,243.72689819335938,244.39403386359666,226.64822774986655,227.71564210766422,72255521
2023-09-08,250.9319610595703,253.02232485715476,240.96939116877,244.2606045646109,41855413
2023-09-11,248.13002014160156,252.79997012811236,246.61783500192658,252.62205641315472,14505153
2023-09-12,240.8359832763672,249.10845494609143,239.2793333382928,249.06399009190326,17547706
2023-09-13,248.75262451171875,250.39823110444607,239.2793043236092,241.50308967977656,17607568
2023-09-14,246.8846435546875,251.02090610369814,246.12857823747015,250.2203216452975,12033796
2023-09-15,248.44129943847656,252.75544863756326,246.8846496245868,247.7296989533115,13288180
2023-09-18,250.17587280273438,251.51014412434895,244.12718700307607,248.4413092263076,8754852
2023-09-20,252.8888702392578,256.1800835599878,248.26341279580464,248.61921303825204,18615797
2023-09-21,249.4642791748047,255.11267287554773,247.81867240356368,253.42260125068682,11071899
2023-09-22,252.0438690185547,254.49003321432255,248.35239029774186,249.0639908418188,8691024
2023-09-25,256.22454833984375,257.06959766801407,250.08690593541124,252.88887016941104,9118957
2023-09-26,255.0681915283203,259.2044270428591,254.53447759029177,256.5803764950981,11256196
2023-09-27,259.3378601074219,260.9834668443774,253.0667957117332,256.1800954832308,12805340
2023-09-28,258.1370849609375,261.65065048841615,257.0696568423625,259.3379076620535,12432497
2023-09-29,262.5846252441406,264.63049722147383,259.2044547064239,260.44976926418417,8640829
2023-10-03,259.649169921875,264.2746542705252,258.0480553412437,264.23016227639727,9348540
2023-10-04,256.1356201171875,259.2933846117649,254.31209975266677,258.67071382469567,6338888
2023-10-05,257.38092041015625,258.4483210847437,252.53305751572637,256.8916713483803,8687014
2023-10-06,256.002197265625,258.84865380149574,255.29059670456797,258.8041889461127,3741467
2023-10-09,256.002197265625,257.0251603976488,251.77700446302325,254.4455472857191,4647845
2023-10-10,269.74517822265625,270.3233570172179,256.0021731234712,256.4024653674548,23283411
2023-10-11,268.4998779296875,271.3018423477212,266.365049189558,270.9015500826506,12321154
2023-10-12,273.2588195800781,274.94889141839815,268.5443772306527,269.122556129838,15375295
2023-10-13,273.9259338378906,276.5055198249975,270.81263385273564,271.3018558492171,9516879
2023-10-16,277.5284118652344,278.99610476805054,272.6805489406718,273.83693361093395,10535107
2023-10-17,282.331787109375,283.17683641417847,277.6173729505179,278.4179302601215,7760527
2023-10-18,281.9315490722656,284.42217808457644,280.41936400676383,282.2873493389071,9662837
2023-10-19,280.01904296875,280.8196274187089,274.72645007494725,280.46380004280826,8977527
2023-10-20,277.8842468261719,281.70917439630813,275.39361777952274,277.9732036805138,6009115
2023-10-23,272.2803039550781,278.2845248471066,271.3018328990652,278.01765429774713,8086150
2023-10-25,276.0162353515625,278.1510910704849,271.3018211215481,272.2802921350845,7253336
2023-10-26,271.5242004394531,274.9933002738894,269.433836710428,274.9933002738894,8329092
2023-10-27,279.2629699707031,282.1093988788162,272.1913218295499,272.1913218295499,10503070
2023-10-30,279.7966613769531,280.9085540499593,277.48394633375403,280.19695359756224,6229982
2023-10-31,279.5298156738281,281.79806584960875,276.4165162152493,281.7536010013844,7446586
2023-11-01,272.7695007324219,280.9085495389621,272.0579002914521,278.59583453290196,9593653
2023-11-02,274.7264709472656,278.2400358117781,273.34770762544315,274.8154277979993,7071960
2023-11-03,277.5284118652344,279.9301109031643,276.01622696789815,276.28309749756664,4658440
2023-11-06,281.57568359375,284.24422595153305,278.4179193287,278.5958330108789,10340818
2023-11-07,279.5298156738281,283.5770941116538,278.9961017660512,281.5312224686288,6826885
2023-11-08,282.331787109375,282.99892272501427,279.7966663407822,281.0864727226786,6424833
2023-11-09,287.8022766113281,288.64732586587206,280.8196126329206,283.2657764114449,15503280
2023-11-10,287.6689147949219,290.1150790825416,286.0233079359042,288.60292108314246,8445203
2023-11-13,310.75177001953125,311.32994878096105,293.8065093769629,296.2082084116001,42178783
2023-11-15,311.8636474609375,319.33556043755556,310.0846192690848,319.33556043755556,35092206
2023-11-16,307.593994140625,315.33277840407357,306.74897195284433,313.99850712732854,17617280
2023-11-17,307.104736328125,310.04012193578814,304.4806589320205,309.55090004978274,13542916
2023-11-20,309.3285217285156,313.4647567768151,305.9483790783778,309.5509002488093,19032608
2023-11-21,310.9101257324219,314.91045396859084,305.9329533519408,311.6543636025936,15148068
